"","EdgeCount","degree_in","degree_out","BetweennessCentrality","eigenvector_centrality","ClusteringCoefficient","pagerank"
"AT1G74320",0.00123079534844241,0,29,2.55539130678033e-08,0.0260383431618806,0.364532019704434,1.0070188486382e-05
"AT1G74330",0.00207961972667855,0,49,2.48462849664821e-07,0.0343431623092314,0.284013605442177,1.0070188486382e-05
"AT1G74340",0.00169764875647229,0,40,9.22455755021166e-08,0.0357823271205327,0.293589743589744,1.0070188486382e-05
"AT1G74350",0.000933706816059757,0,22,3.34338813955716e-08,0.0197292883922785,0.25974025974026,1.00701884863821e-05
"AT1G74360",0.00161276631864867,0,38,2.98183284800306e-08,0.0358082434106439,0.357041251778094,1.0070188486382e-05
"AT1G74370",0.0005941770647653,0,14,2.00976637030784e-09,0.0152662978731209,0.516483516483517,1.0070188486382e-05
"AT1G74380",0.00322553263729734,0,76,2.29375748537023e-07,0.0520916395689569,0.325614035087719,1.0070188486382e-05
"AT1G74390",0.000933706816059757,0,22,1.52397020593355e-08,0.020420355535314,0.316017316017316,1.00701884863821e-05
"AT1G74400",0.000848824378236143,0,20,1.19237885299221e-08,0.0191974238932012,0.378947368421053,1.0070188486382e-05
"AT1G74410",0.00271623801035566,0,64,9.1366192257383e-08,0.0570412309562239,0.369047619047619,1.0070188486382e-05
"AT1G74420",0.00127323656735421,0,30,2.38058651089961e-08,0.0268305038397237,0.294252873563218,1.0070188486382e-05
"AT1G74430",0.00258891435362024,0,61,2.95421507335934e-07,0.0434885278577211,0.26775956284153,1.0070188486382e-05
"AT1G74440",0.00309820898056192,0,73,2.1347447852463e-07,0.0553013122050512,0.30517503805175,1.0070188486382e-05
"AT1G74450",0.00110347169170699,0,26,1.47801234393502e-08,0.0235781161187605,0.44,1.0070188486382e-05
"AT1G74458",0.000339529751294457,0,8,1.95939464263541e-09,0.00910897653974118,0.464285714285714,1.0070188486382e-05
"AT1G74460",0.00195229606994313,0,46,9.06078563794495e-08,0.0384056890749852,0.363285024154589,1.0070188486382e-05
"AT1G74470",0.00203717850776674,0,48,9.08015961485138e-08,0.0405686210664964,0.328900709219858,1.0070188486382e-05
"AT1G74480",0.0266955266955267,614,15,0.000179202762821829,0.0718715196326663,0.0226372869684972,0.000930934289864031
"AT1G74490",0.00161276631864867,0,38,3.41604721220938e-08,0.0318692004773465,0.37126600284495,1.0070188486382e-05
"AT1G74500",0.000339529751294457,0,8,6.50671202159017e-10,0.00818071511126552,0.464285714285714,1.0070188486382e-05
"AT1G74510",0.00165520753756048,0,39,4.35705440804358e-08,0.0350594858551187,0.327935222672065,1.0070188486382e-05
"AT1G74520",0.000976148034971564,0,23,1.11807464838061e-08,0.0215225032563395,0.355731225296443,1.0070188486382e-05
"AT1G74530",0.00331041507512096,0,78,2.54743303524028e-07,0.0596686036823575,0.314019314019314,1.0070188486382e-05
"AT1G74540",0.000806383159324336,0,19,2.13136328367975e-08,0.0169205804955011,0.426900584795322,1.0070188486382e-05
"AT1G74550",0.00203717850776674,0,48,7.34005475326032e-08,0.0411233432464342,0.367021276595745,1.0070188486382e-05
"AT1G74560",0.00140056022408964,0,33,5.52838339700861e-08,0.0293561507953536,0.28219696969697,1.0070188486382e-05
"AT1G74580",0.00127323656735421,0,30,2.45412938341848e-08,0.0225935598623214,0.298850574712644,1.0070188486382e-05
"AT1G74590",0.00101858925388337,0,24,2.72620566150065e-08,0.0195377842457469,0.318840579710145,1.0070188486382e-05
"AT1G74600",0.00207961972667855,0,49,4.23576137775633e-08,0.0479309184574994,0.353741496598639,1.0070188486382e-05
"AT1G74620",0.000254647313470843,0,6,7.51016450325118e-10,0.00756879632451814,0.533333333333333,1.0070188486382e-05
"AT1G74630",0.000933706816059757,0,22,2.23422775996204e-07,0.0208541213608055,0.294372294372294,1.00701884863821e-05
"AT1G74640",0.00106103047279518,0,25,1.43108059573779e-08,0.0246569629118767,0.386666666666667,1.0070188486382e-05
"AT1G74650",0.357864357864358,8411,21,0.0202583681926446,0.741711094095427,0.00476929892708805,0.00806949394429718
"AT1G74660",0.00135811900517783,0,32,2.05590804484088e-08,0.0268349027011933,0.393145161290323,1.0070188486382e-05
"AT1G74670",0.000381970970206264,0,9,9.66813492807237e-09,0.00615930055192035,0.166666666666667,1.0070188486382e-05
"AT1G74680",0.00292844410491469,0,69,8.94944254884124e-08,0.0633768108658193,0.327365728900256,1.0070188486382e-05
"AT1G74690",0.00314065019947373,0,74,2.10444883142496e-07,0.0602893584552789,0.326545723805998,1.0070188486382e-05
"AT1G74700",0.000806383159324336,0,19,1.66955612284803e-08,0.0183074825200003,0.315789473684211,1.0070188486382e-05
"AT1G74710",0.00364994482641541,0,86,4.741630810821e-07,0.0589308414321009,0.297400820793434,1.0070188486382e-05
"AT1G74720",0.00364994482641541,0,86,2.79547405161201e-07,0.0632005447193881,0.314911080711354,1.0070188486382e-05
"AT1G74730",0.00254647313470843,0,60,9.19956739114319e-08,0.047937851984751,0.380225988700565,1.0070188486382e-05
"AT1G74740",0.00144300144300144,0,34,3.81795728607696e-08,0.0306112190211526,0.347593582887701,1.0070188486382e-05
"AT1G74750",0.000806383159324336,0,19,2.69159559424986e-08,0.0167212479776592,0.339181286549708,1.0070188486382e-05
"AT1G74770",0.00284356166709108,0,67,1.63498470094412e-07,0.0585980681092741,0.365445499773858,1.0070188486382e-05
"AT1G74780",0.00157032509973686,0,37,8.20289391133018e-08,0.030469192871911,0.36036036036036,1.0070188486382e-05
"AT1G74790",0.00110347169170699,0,26,2.48305815861932e-08,0.0209709024189962,0.353846153846154,1.0070188486382e-05
"AT1G74800",0.00106103047279518,0,25,2.3443262655776e-08,0.0244325087596555,0.36,1.0070188486382e-05
"AT1G74810",0.00326797385620915,0,77,2.11924051851706e-07,0.0665570121978614,0.34688995215311,1.0070188486382e-05
"AT1G74820",0.000381970970206264,0,9,8.92229332098319e-10,0.0109404903238183,0.527777777777778,1.0070188486382e-05
"AT1G74830",0.00182497241320771,0,43,3.38839325158642e-08,0.0376890490941953,0.415282392026578,1.0070188486382e-05
"AT1G74840",0.122145828028181,2856,22,0.00203317363384348,0.270360761773095,0.00786318811658141,0.00236031194358622
"AT1G74850",0.00157032509973686,0,37,1.50296056172199e-07,0.0345817606966474,0.339339339339339,1.0070188486382e-05
"AT1G74860",0.0011883541295306,0,28,3.92212617233315e-08,0.0250282793533715,0.365079365079365,1.0070188486382e-05
"AT1G74870",0.00089126559714795,0,21,1.39488502514141e-08,0.0208272482374525,0.39047619047619,1.0070188486382e-05
"AT1G74875",0.0005941770647653,0,14,8.35772174467545e-09,0.0139236069207179,0.307692307692308,1.0070188486382e-05
"AT1G74880",0.000806383159324336,0,19,1.58151765860652e-08,0.0156347558265578,0.368421052631579,1.0070188486382e-05
"AT1G74890",0.00123079534844241,0,29,1.72312185084304e-08,0.0254892404168318,0.369458128078818,1.0070188486382e-05
"AT1G74900",0.00190985485103132,0,45,8.79768242227922e-08,0.0314437805292235,0.386868686868687,1.0070188486382e-05
"AT1G74910",0.00241914947797301,0,57,8.935295483777e-08,0.0448253294509259,0.332706766917293,1.0070188486382e-05
"AT1G74920",0.00216450216450216,0,51,5.87640070354044e-08,0.0496223873238229,0.353725490196078,1.0070188486382e-05
"AT1G74929",0.000339529751294457,0,8,8.10951724277548e-09,0.00465904148207807,0.285714285714286,1.0070188486382e-05
"AT1G74930",0.00275867922926746,0,65,1.67058548801144e-07,0.0485189115964315,0.384615384615385,1.0070188486382e-05
"AT1G74940",0.00373482726423903,0,88,1.54746632099092e-07,0.0726606308407148,0.36833855799373,1.00701884863821e-05
"AT1G74950",0.000509294626941686,0,12,3.78854285109568e-09,0.0118554994322429,0.151515151515152,1.0070188486382e-05
"AT1G74960",0.00233426704014939,0,55,7.86563445898046e-08,0.0477308948329171,0.353535353535354,1.0070188486382e-05
"AT1G74970",0.0011883541295306,0,28,6.70408532624225e-08,0.0219144441771512,0.349206349206349,1.0070188486382e-05
"AT1G74990",0.000127323656735421,0,3,5.69834785607458e-10,0.00197233471109166,0.333333333333333,1.0070188486382e-05
"AT1G75000",0.00424412189118071,0,100,4.76647349984097e-07,0.0631435860453971,0.281414141414141,1.0070188486382e-05
"AT1G75010",0.00246159069688481,0,58,1.14168716760292e-07,0.0513156056807618,0.345432546884453,1.0070188486382e-05
"AT1G75020",0.00207961972667855,0,49,9.71842843155618e-08,0.0406991258672003,0.36734693877551,1.0070188486382e-05
"AT1G75030",0.00275867922926746,0,65,1.59256456762015e-07,0.0442818125300095,0.315384615384615,1.0070188486382e-05
"AT1G75040",0.00258891435362024,0,61,6.94175922279931e-08,0.0490368557581362,0.381420765027322,1.0070188486382e-05
"AT1G75050",0.00331041507512096,0,78,2.50775083758869e-07,0.0526835647882728,0.323010323010323,1.0070188486382e-05
"AT1G75060",0.00233426704014939,0,55,1.15542880177788e-07,0.0411899351845661,0.348148148148148,1.0070188486382e-05
"AT1G75080",0.0201595789831084,411,64,0.000108706512113767,0.0882128233250297,0.0773944924666149,0.000509651135469496
"AT1G75090",0.00144300144300144,0,34,7.80539433198842e-08,0.0296890283211292,0.397504456327986,1.0070188486382e-05
"AT1G75100",0.00360750360750361,0,85,2.55686358066224e-07,0.0673782040835232,0.342857142857143,1.0070188486382e-05
"AT1G75110",0.00169764875647229,0,40,3.51134525863906e-08,0.0326945493665636,0.412820512820513,1.0070188486382e-05
"AT1G75120",0.00131567778626602,0,31,2.74111751567842e-08,0.0292951854624211,0.460215053763441,1.0070188486382e-05
"AT1G75130",0.00140056022408964,0,33,6.24698480909457e-08,0.0293475142177696,0.356060606060606,1.0070188486382e-05
"AT1G75140",0.00271623801035566,0,64,1.52902093046537e-07,0.0528456583902971,0.307043650793651,1.0070188486382e-05
"AT1G75150",0.00220694338341397,0,52,2.27520452733573e-07,0.0372724597142742,0.297134238310709,1.0070188486382e-05
"AT1G75160",0.00280112044817927,0,66,3.29548635929426e-07,0.0490315248202611,0.369230769230769,1.0070188486382e-05
"AT1G75170",0.00123079534844241,0,29,2.05853321304335e-08,0.0272201792855692,0.369458128078818,1.0070188486382e-05
"AT1G75180",0.00220694338341397,0,52,1.14991534039943e-07,0.0420876812732719,0.380090497737557,1.0070188486382e-05
"AT1G75190",0.00101858925388337,0,24,4.05385724494354e-08,0.021166786079335,0.33695652173913,1.0070188486382e-05
"AT1G75200",0.00182497241320771,0,43,4.45132843563536e-07,0.0398710006249398,0.31672203765227,1.0070188486382e-05
"AT1G75210",0.00369238604532722,0,87,3.40873582012982e-07,0.0719043358800656,0.315156375300722,1.0070188486382e-05
"AT1G75220",0.00250403191579662,0,59,1.40513531639764e-07,0.0532709704259272,0.361776738749269,1.0070188486382e-05
"AT1G75230",0.00229182582123759,0,54,7.96437473258425e-08,0.0408952950680138,0.325646401118099,1.0070188486382e-05
"AT1G75240",0.145191409897292,3359,62,0.00427971081015655,0.348275907473573,0.0130753220569124,0.00337918466146558
"AT1G75250",0.00029708853238265,0,7,1.31743257150231e-09,0.00666230921659286,0.714285714285714,1.0070188486382e-05
"AT1G75260",0.00224938460232578,0,53,5.55434030759072e-08,0.0463931932161981,0.388243831640058,1.0070188486382e-05
"AT1G75270",0.000339529751294457,0,8,2.09148802796486e-09,0.00832814571002351,0.428571428571429,1.0070188486382e-05
"AT1G75280",0.00089126559714795,0,21,8.59664574874751e-09,0.0163809189695853,0.319047619047619,1.0070188486382e-05
"AT1G75290",0.00114591291061879,0,27,1.05592613594294e-08,0.0281768211398324,0.418803418803419,1.0070188486382e-05
"AT1G75300",0.00089126559714795,0,21,1.29027546639416e-08,0.0184913808498574,0.361904761904762,1.0070188486382e-05
"AT1G75310",0.00110347169170699,0,26,3.19479659311668e-08,0.0254077286831425,0.353846153846154,1.0070188486382e-05
"AT1G75330",0.000679059502588914,0,16,3.23763938466889e-08,0.013003670366941,0.391666666666667,1.0070188486382e-05
"AT1G75335",0.000424412189118071,0,10,4.2535244981658e-09,0.00944700615122645,0.288888888888889,1.0070188486382e-05
"AT1G75340",0.00089126559714795,0,21,2.28998313284226e-08,0.0155894253390809,0.276190476190476,1.0070188486382e-05
"AT1G75350",0.000509294626941686,0,12,5.2351672440138e-08,0.0116972762491543,0.333333333333333,1.0070188486382e-05
"AT1G75360",0.00182497241320771,0,43,4.44029820774225e-08,0.0330105248991533,0.411960132890365,1.0070188486382e-05
"AT1G75370",0.00212206094559036,0,50,3.54569467889931e-07,0.0376913490407885,0.288163265306122,1.0070188486382e-05
"AT1G75380",0.00280112044817927,0,66,2.419751788951e-07,0.0499202204148012,0.274592074592075,1.0070188486382e-05
"AT1G75390",0.0453696630167218,1026,43,0.000207199588842001,0.14011360396697,0.0288564842248523,0.000587189018555616
"AT1G75400",0.00165520753756048,0,39,2.10216454074241e-07,0.0317952600776397,0.394062078272605,1.0070188486382e-05
"AT1G75410",0.00322553263729734,0,76,1.9993131472008e-07,0.062169957546259,0.305964912280702,1.0070188486382e-05
"AT1G75420",0.000636618283677107,0,15,4.93142493868324e-09,0.0169674804541796,0.428571428571429,1.0070188486382e-05
"AT1G75430",0.00216450216450216,0,51,5.019066472002e-08,0.0394043170282037,0.388235294117647,1.0070188486382e-05
"AT1G75440",0.00127323656735421,0,30,4.04787207247238e-08,0.0229905746094174,0.331034482758621,1.0070188486382e-05
"AT1G75450",0.00449876920465156,0,106,5.87702627544521e-07,0.0736859631258562,0.31266846361186,1.0070188486382e-05
"AT1G75460",0.00288600288600289,0,68,1.6794530621225e-07,0.0598422660007879,0.351185250219491,1.0070188486382e-05
"AT1G75470",0.00114591291061879,0,27,1.44678541758728e-08,0.0239217038249748,0.47008547008547,1.0070188486382e-05
"AT1G75490",0.00161276631864867,0,38,5.67189829851546e-08,0.0336350305414563,0.32574679943101,1.0070188486382e-05
"AT1G75500",0.00471097529921059,0,111,3.29729455206827e-07,0.0826123826579318,0.296150696150696,1.0070188486382e-05
"AT1G75510",0.000381970970206264,0,9,1.60096067457755e-09,0.00805877403340091,0.583333333333333,1.0070188486382e-05
"AT1G75520",0.00135811900517783,0,32,3.12446435636107e-08,0.0316422782535385,0.425403225806452,1.0070188486382e-05
"AT1G75530",0.00254647313470843,0,60,1.33194665423546e-07,0.0465769699118136,0.31864406779661,1.0070188486382e-05
"AT1G75540",0.00280112044817927,0,66,1.10459881862517e-07,0.0551342736853184,0.363170163170163,1.0070188486382e-05
"AT1G75550",0.00140056022408964,0,33,1.8407217304972e-08,0.0207485856328203,0.431818181818182,1.0070188486382e-05
"AT1G75560",0.000848824378236143,0,20,2.17541748358026e-08,0.0171015981270978,0.310526315789474,1.0070188486382e-05
"AT1G75580",0.000509294626941686,0,12,6.26307436449986e-09,0.0102487412829789,0.257575757575758,1.0070188486382e-05
"AT1G75590",0.00280112044817927,0,66,1.30878729481056e-07,0.0489620214537899,0.34965034965035,1.0070188486382e-05
"AT1G75600",0.000933706816059757,0,22,1.37087901514592e-08,0.0187960627850057,0.402597402597403,1.00701884863821e-05
"AT1G75620",0.00169764875647229,0,40,1.07999556725233e-07,0.0331773066303047,0.312820512820513,1.0070188486382e-05
"AT1G75630",0.00135811900517783,0,32,2.66035039208278e-08,0.0286131199565448,0.44758064516129,1.0070188486382e-05
"AT1G75640",0.00381970970206264,0,90,2.0987174076281e-07,0.0741661004618648,0.333083645443196,1.0070188486382e-05
"AT1G75660",0.00466853408029879,0,110,4.99293579233533e-07,0.0866315601608569,0.313594662218515,1.0070188486382e-05
"AT1G75670",0.000169764875647229,0,4,3.18420519416975e-10,0.00369702561053987,0.166666666666667,1.0070188486382e-05
"AT1G75680",0.00241914947797301,0,57,1.45131747092788e-07,0.0446094113206258,0.303884711779449,1.0070188486382e-05
"AT1G75690",0.000424412189118071,0,10,9.61245817390218e-10,0.0112462519785672,0.622222222222222,1.0070188486382e-05
"AT1G75700",0.000169764875647229,0,4,8.79447140789529e-10,0.00223267755974197,0,1.0070188486382e-05
"AT1G75710",0.00568712333418216,0,134,6.27630700469349e-07,0.0981044219421132,0.302547413309393,1.0070188486382e-05
"AT1G75717",0.00029708853238265,0,7,1.12735187415064e-09,0.0069809098557516,0.428571428571429,1.0070188486382e-05
"AT1G75730",0.00364994482641541,0,86,1.69709915830036e-07,0.0696633538953493,0.355129958960328,1.0070188486382e-05
"AT1G75750",0.000976148034971564,0,23,2.47220126858672e-08,0.0167729565469748,0.320158102766798,1.0070188486382e-05
"AT1G75760",0.00267379679144385,0,63,1.25992668875341e-07,0.0513847617960876,0.312339989759345,1.0070188486382e-05
"AT1G75770",0.00186741363211951,0,44,4.53917425818312e-08,0.0332865875801214,0.36046511627907,1.00701884863821e-05
"AT1G75780",0.00186741363211951,0,44,1.91841661803578e-07,0.038776884386343,0.358350951374207,1.00701884863821e-05
"AT1G75790",0.00224938460232578,0,53,1.43340408290264e-07,0.040763700257325,0.291727140783745,1.0070188486382e-05
"AT1G75800",0.00526271114506409,0,124,7.99275365078111e-07,0.0829818943125024,0.282454760031471,1.0070188486382e-05
"AT1G75810",0.00241914947797301,0,57,9.29953848730833e-08,0.0497545180064512,0.325814536340852,1.0070188486382e-05
"AT1G75820",0.00360750360750361,0,85,1.653764669163e-07,0.0705475452710686,0.333053221288515,1.0070188486382e-05
"AT1G75830",0.000169764875647229,0,4,1.22362559303294e-09,0.00373501100326763,0.5,1.0070188486382e-05
"AT1G75840",0.00114591291061879,0,27,1.92936731178711e-08,0.0262357113397249,0.396011396011396,1.0070188486382e-05
"AT1G75850",0.00216450216450216,0,51,8.6645219506399e-08,0.044284826346059,0.291764705882353,1.0070188486382e-05
"AT1G75860",0.00199473728885494,0,47,7.60070190358952e-08,0.0378039402977689,0.337650323774283,1.0070188486382e-05
"AT1G75870",0.000933706816059757,0,22,9.08347124489102e-09,0.0163274820396813,0.264069264069264,1.00701884863821e-05
"AT1G75880",0.00246159069688481,0,58,1.11507592927043e-07,0.0520522722891583,0.356926799758016,1.0070188486382e-05
"AT1G75890",0.00148544266191325,0,35,3.84668727258353e-08,0.0303096872528557,0.473949579831933,1.0070188486382e-05
"AT1G75900",0.00254647313470843,0,60,1.38340108217355e-07,0.0468601489754929,0.311299435028249,1.0070188486382e-05
"AT1G75910",0.00101858925388337,0,24,2.7861919888397e-08,0.0225309629130248,0.304347826086957,1.0070188486382e-05
"AT1G75920",0.000933706816059757,0,22,1.1637811479664e-08,0.0204845975364293,0.411255411255411,1.00701884863821e-05
"AT1G75930",0.00190985485103132,0,45,5.91719282483269e-08,0.0345724540308705,0.319191919191919,1.0070188486382e-05
"AT1G75940",0.00152788388082506,0,36,6.68891557459447e-08,0.030528096388044,0.338095238095238,1.0070188486382e-05
"AT1G75950",0.000763941940412529,0,18,2.39544658802969e-08,0.0133114968662026,0.254901960784314,1.0070188486382e-05
"AT1G75960",0.00284356166709108,0,67,1.58854210167814e-07,0.0545604431687959,0.346901854364541,1.0070188486382e-05
"AT1G75980",0.000848824378236143,0,20,1.47590873105981e-08,0.0177428395420934,0.352631578947368,1.0070188486382e-05
"AT1G75990",0.0011883541295306,0,28,1.73326694628476e-08,0.0258002081504016,0.386243386243386,1.0070188486382e-05
"AT1G76010",0.00250403191579662,0,59,1.63809899745266e-07,0.0490287448168519,0.348918760958504,1.0070188486382e-05
"AT1G76020",0.000721500721500722,0,17,8.35368428190784e-09,0.0166601469054975,0.213235294117647,1.0070188486382e-05
"AT1G76030",0.00309820898056192,0,73,1.56509175787407e-07,0.0544776469669719,0.350837138508371,1.0070188486382e-05
"AT1G76040",0.00471097529921059,0,111,5.40642474048492e-07,0.0794692032191622,0.302211302211302,1.0070188486382e-05
"AT1G76050",0.00131567778626602,0,31,3.39424518425288e-08,0.0274136940469169,0.333333333333333,1.0070188486382e-05
"AT1G76060",0.000424412189118071,0,10,2.27671810530456e-09,0.00973039272510626,0.488888888888889,1.0070188486382e-05
"AT1G76065",0.000339529751294457,0,8,1.92301309542449e-09,0.0081679055559146,0.464285714285714,1.0070188486382e-05
"AT1G76070",0.00326797385620915,0,77,1.13634491915343e-07,0.0587075268747319,0.338345864661654,1.0070188486382e-05
"AT1G76080",0.00250403191579662,0,59,1.15285619286574e-07,0.0508930199424513,0.350672121566335,1.0070188486382e-05
"AT1G76090",0.00212206094559036,0,50,1.03407350405325e-07,0.0432713308114231,0.341224489795918,1.0070188486382e-05
"AT1G76100",0.0005941770647653,0,14,3.0199451690664e-09,0.0141309298705371,0.241758241758242,1.0070188486382e-05
"AT1G76110",0.00377726848315084,0,89,2.34691577346069e-07,0.0664057852020381,0.320480081716037,1.00701884863821e-05
"AT1G76120",0.00123079534844241,0,29,2.35425757048342e-08,0.0268158839896155,0.362068965517241,1.0070188486382e-05
"AT1G76130",0.00263135557253204,0,62,1.23530750269039e-07,0.0512068301526236,0.306716023268112,1.0070188486382e-05
"AT1G76140",0.00339529751294457,0,80,1.99637752219612e-07,0.068104724450388,0.343354430379747,1.0070188486382e-05
"AT1G76150",0.00169764875647229,0,40,2.83098377889672e-08,0.0397733967357835,0.397435897435897,1.0070188486382e-05
"AT1G76160",0.00343773873185638,0,81,1.81823423863408e-07,0.0684100417835725,0.370987654320988,1.0070188486382e-05
"AT1G76170",0.000551735845853493,0,13,3.81552749410719e-09,0.0139645377581004,0.5,1.0070188486382e-05
"AT1G76180",0.00140056022408964,0,33,6.51427853980294e-08,0.0270560870075712,0.361742424242424,1.0070188486382e-05
"AT1G76185",0.00161276631864867,0,38,3.00109482939264e-08,0.0307552672485344,0.332859174964438,1.0070188486382e-05
"AT1G76190",0.000509294626941686,0,12,1.96694948267208e-09,0.0101921163206972,0.409090909090909,1.0070188486382e-05
"AT1G76200",0.000848824378236143,0,20,1.89457509638508e-08,0.0191238687745924,0.4,1.0070188486382e-05
"AT1G76210",0.00101858925388337,0,24,8.1148637870435e-09,0.022030168332982,0.460144927536232,1.0070188486382e-05
"AT1G76220",0.000212206094559036,0,5,8.71620556199171e-10,0.00326581858344149,0.4,1.0070188486382e-05
"AT1G76230",0.00114591291061879,0,27,2.14762520369373e-08,0.0212717075091458,0.404558404558405,1.0070188486382e-05
"AT1G76240",0.00441388676682794,0,104,4.37397074043552e-07,0.0753934072238586,0.31235997012696,1.0070188486382e-05
"AT1G76250",0.00420168067226891,0,99,2.67126511108114e-07,0.0716494909765804,0.306328592042878,1.0070188486382e-05
"AT1G76260",0.00101858925388337,0,24,1.46416871301627e-08,0.0226229494379378,0.41304347826087,1.0070188486382e-05
"AT1G76270",0.00292844410491469,0,69,2.3832537392478e-07,0.054797337789418,0.332480818414322,1.0070188486382e-05
"AT1G76280",0.00220694338341397,0,52,3.06316442245114e-07,0.0445034076785238,0.294871794871795,1.0070188486382e-05
"AT1G76290",0.00471097529921059,0,111,3.05330301924532e-07,0.0837792044733757,0.312530712530713,1.0070188486382e-05
"AT1G76300",0.000509294626941686,0,12,1.98947663360259e-09,0.0122291212122033,0.484848484848485,1.0070188486382e-05
"AT1G76310",0.00169764875647229,0,40,6.17606312754326e-08,0.0301764335194665,0.333333333333333,1.0070188486382e-05
"AT1G76320",0.00123079534844241,0,29,2.24900899513512e-08,0.0281260228255288,0.389162561576355,1.0070188486382e-05
"AT1G76340",0.000763941940412529,0,18,2.80775833709097e-08,0.0150237727521193,0.379084967320261,1.0070188486382e-05
"AT1G76350",0.0017825311942959,0,42,1.22057526318855e-07,0.0362380872282947,0.400696864111498,1.0070188486382e-05
"AT1G76360",0.00555979967744674,0,131,1.10783093102305e-06,0.0938959159039017,0.312272460364063,1.0070188486382e-05
"AT1G76370",0.00140056022408964,0,33,3.1806746439992e-08,0.0290519263907091,0.333333333333333,1.0070188486382e-05
"AT1G76380",0.00322553263729734,0,76,2.83790772967958e-07,0.0617783644558537,0.323157894736842,1.0070188486382e-05
"AT1G76390",0.00263135557253204,0,62,1.07668635138689e-07,0.0547671962271858,0.349550502379693,1.0070188486382e-05
"AT1G76400",0.00186741363211951,0,44,5.18008456222024e-08,0.039581848823982,0.350951374207188,1.00701884863821e-05
"AT1G76405",0.000806383159324336,0,19,2.66008141347638e-08,0.0146292421115456,0.222222222222222,1.0070188486382e-05
"AT1G76410",0.00258891435362024,0,61,8.62593469715214e-08,0.0470682506318924,0.362841530054645,1.0070188486382e-05
"AT1G76420",0.115355233002292,2655,63,0.00109594334913905,0.333476715301198,0.017252286474604,0.00146460315678983
"AT1G76430",0.00339529751294457,0,80,1.92707696686515e-07,0.0616426135146713,0.316455696202532,1.0070188486382e-05
"AT1G76440",0.00216450216450216,0,51,8.52956142365231e-08,0.0415202697695384,0.316078431372549,1.0070188486382e-05
"AT1G76450",0.000509294626941686,0,12,2.34801459140341e-09,0.0109878231278517,0.439393939393939,1.0070188486382e-05
"AT1G76460",0.00267379679144385,0,63,1.17361486016953e-07,0.055631057149,0.3584229390681,1.0070188486382e-05
"AT1G76470",0.00114591291061879,0,27,4.30375989521053e-08,0.023383702238986,0.364672364672365,1.0070188486382e-05
"AT1G76480",0.000763941940412529,0,18,7.46855076087934e-09,0.0178008671142362,0.392156862745098,1.0070188486382e-05
"AT1G76490",0.00348017995076819,0,82,1.88169157859619e-07,0.0634872435064639,0.322493224932249,1.0070188486382e-05
"AT1G76500",0.00250403191579662,0,59,7.04490785131413e-08,0.0397088107833941,0.37229690239626,1.0070188486382e-05
"AT1G76510",0.00348017995076819,0,82,2.29257065425404e-07,0.0676217104511424,0.320987654320988,1.0070188486382e-05
"AT1G76520",0.00190985485103132,0,45,7.32798036572041e-08,0.0333763140928697,0.311111111111111,1.0070188486382e-05
"AT1G76530",0.00186741363211951,0,44,5.62114896877826e-08,0.0344781452038641,0.31183932346723,1.00701884863821e-05
"AT1G76540",0.000509294626941686,0,12,1.9936800618714e-08,0.0099232321022472,0.318181818181818,1.0070188486382e-05
"AT1G76550",0.00254647313470843,0,60,1.59326084032276e-07,0.0500636418630396,0.32316384180791,1.0070188486382e-05
"AT1G76560",0.000254647313470843,0,6,2.24511788660386e-09,0.00582477285970602,0.333333333333333,1.0070188486382e-05
"AT1G76570",0.0011883541295306,0,28,1.04723303082056e-08,0.0291101652235326,0.439153439153439,1.0070188486382e-05
"AT1G76580",0.00258891435362024,0,61,8.43614654193074e-08,0.0545328984763336,0.392349726775956,1.0070188486382e-05
"AT1G76590",0.00182497241320771,0,43,4.41081424531374e-08,0.0382523212447192,0.397563676633444,1.0070188486382e-05
"AT1G76600",0.00250403191579662,0,59,7.5536430295207e-08,0.0413321898388741,0.343074225599065,1.0070188486382e-05
"AT1G76610",0.00280112044817927,0,66,1.220018427861e-07,0.0483475226730372,0.303962703962704,1.0070188486382e-05
"AT1G76620",0.00241914947797301,0,57,5.40128945692082e-08,0.0511614782033586,0.406015037593985,1.0070188486382e-05
"AT1G76630",0.00229182582123759,0,54,8.12331596500143e-08,0.0485795721000618,0.364779874213836,1.0070188486382e-05
"AT1G76640",0.000381970970206264,0,9,7.48204474544934e-09,0.00746174140688951,0.25,1.0070188486382e-05
"AT1G76650",0.000424412189118071,0,10,2.28746322361631e-09,0.00902882088764208,0.288888888888889,1.0070188486382e-05
"AT1G76660",0.0011883541295306,0,28,2.89688894755077e-08,0.0215632245620604,0.298941798941799,1.0070188486382e-05
"AT1G76670",0.00284356166709108,0,67,1.43881883062862e-07,0.0450187107024207,0.264133876074175,1.0070188486382e-05
"AT1G76680",0.000976148034971564,0,23,7.33589974389653e-09,0.021723473845473,0.403162055335968,1.0070188486382e-05
"AT1G76690",0.00186741363211951,0,44,3.20102166496149e-08,0.0349626558347418,0.29492600422833,1.00701884863821e-05
"AT1G76700",0.000848824378236143,0,20,2.26392551071025e-08,0.0162590783784903,0.294736842105263,1.0070188486382e-05
"AT1G76705",0.000466853408029879,0,11,1.15655549511861e-09,0.0100923395783698,0.763636363636364,1.00701884863821e-05
