GeneID	interaction.pvals	tissue.treatment.specificity	Betweenness.Centrality	Connectivity	Transitivity	Eigenvector	PageRank	DE
AT1G01010	5.30944129165384e-06	0	0	2.47955558734473e-05	0	0.00346640738600558	0	0.000834866044842989
AT1G01020	3.45454105566481e-11	0	0	5.81741887800109e-05	0	0.00795989844193874	0	1.16245162566288e-06
AT1G01030	4.39165092654935e-15	0	0	6.19888896836184e-05	0	0.00847344027690254	0	0.0142889624728164
AT1G01040	3.59170471795204e-06	0	0	3.71933338101709e-05	0	0.0051354183496379	0	0.00197081140449229
AT1G01050	0.000281357668690621	0	0	1.43051283885273e-05	0	0.00205416733985516	0	0.000631379380034662
AT1G01060	0	0	0	5.81741887800109e-05	0	0.00795989844193874	0	0.0721955278752427
AT1G01070	3.07442938155034e-07	0	0	7.53403428462438e-05	0	0.0102708366992758	0	0.0119908855749448
AT1G01080	3.71074080708476e-06	0	0	3.52859833583674e-05	0	0.00487864743215601	0	0.0807498406905883
AT1G01090	2.84277188873972e-10	0	0	3.43323081324655e-05	0	0.00475026197341506	0	0.000532846877956143
AT1G01100	0.000253085000084987	0	0	5.72205135541092e-06	0	0.000898698211186633	0	0.00237699793631096
AT1G01110	1.58741960798621e-12	0	0	8.29697446534582e-05	0	0.0112979203692034	0	0.0184280311273636
AT1G01115	0	0	0	0	0	0.000128385458740948	0	0
AT1G01120	0	0	0	0.000130653505948549	0	0.0177171933062508	0	0.0186417896801128
AT1G01130	4.21523610173977e-09	0	0	4.76837612950909e-05	0	0.00654765839578832	0	0.0012460907643158
AT1G01140	1.57864443452725e-14	0	0	8.58307703311638e-05	0	0.0116830767454262	0	0.000438673379540996
AT1G01150	3.96940806278227e-14	0	0	6.38962401354219e-05	0	0.00873021119438443	0	0.101957000259403
AT1G01160	0.000142238227055364	0	0	1.81198292921346e-05	0	0.00256770917481895	0	0.0944561883849062
AT1G01170	2.79088241044262e-05	0	0	9.53675225901819e-06	0	0.00141224004615042	0	4.12960182609076e-06
AT1G01180	1.76415344491399e-13	0	0	8.20160694275566e-05	0	0.0111695349104624	0	0.00100224540933907
AT1G01190	6.46723758023518e-10	0	0	7.24793171685382e-05	0	0.00988568032305296	0	0.509406583291063
AT1G01200	5.01700862058986e-07	0	0	4.86374365209928e-05	0	0.00667604385452927	0	0.00239125390297326
AT1G01210	0.000164965731174434	0	0	6.67572658131274e-06	0	0.00102708366992758	0	3.16837660533127e-06
AT1G01220	8.7981020621531e-08	0	0	3.05176072288583e-05	0	0.00423672013845127	0	0.138727456179302
AT1G01225	3.89191987221725e-08	0	0	6.48499153613238e-05	0	0.00885859665312538	0	0.0439518866360767
AT1G01230	2.83659627539489e-06	0	0	2.19345301957419e-05	0	0.00308125100978274	0	0.000219127538302333
AT1G01240	4.05365619697826e-07	0	0	3.33786329065636e-05	0	0.00462187651467411	0	0.0117382229578826
AT1G01250	3.36008219973838e-13	0	0	4.76837612950909e-05	0	0.00654765839578832	0	0.00313883893044296
AT1G01260	2.75883488265998e-05	0	0	3.14712824547602e-05	0	0.00436510559719222	0	0.00538903795416037
AT1G01270	0	0	0	2.86102567770545e-06	0	0.00051354183496379	0	0
AT1G01280	0.00536209514811142	0	0	3.33786329065636e-05	0	0.00462187651467411	0	0.00035759858655202
AT1G01290	0.000669921184044125	0	0	1.43051283885273e-05	0	0.00205416733985516	0	0.00569578714411849
AT1G01300	1.97726099746704e-07	0	0	6.77109410390291e-05	0	0.00924375302934822	0	0.035741927236149
AT1G01305	0.0010196676699097	0	0	9.53675225901819e-06	0	0.00141224004615042	0	0.00408090805097516
AT1G01310	0.000164718535439997	0	0	3.81470090360727e-05	0	0.00526380380837885	0	0.00135362902521533
AT1G01320	0	0	0	0.000138282907755764	0	0.0187442769761783	0	0.000955437591789696
AT1G01340	2.05999575827372e-07	0	0	5.53131631023056e-05	0	0.0075747420657159	0	0.00992367853061495
AT1G01350	1.50322814055681e-05	0	0	1.81198292921346e-05	0	0.00256770917481895	0	0.00288189260464762
AT1G01355	1.94747436024331e-05	0	0	1.33514531626255e-05	0	0.00192578188111421	0	0.00711135561748245
AT1G01360	3.14398002411106e-10	0	0	4.86374365209928e-05	0	0.00667604385452927	0	0.00339248280724194
AT1G01370	1.40107018107002e-06	0	0	2.47955558734473e-05	0	0.00346640738600558	0	0.00674226301525098
AT1G01380	2.25561473650436e-06	0	0	3.14712824547602e-05	0	0.00436510559719221	0	0.0636871350432309
AT1G01390	1.4228048291787e-06	0	0	6.10352144577165e-05	0	0.00834505481816159	0	0.0902914808433291
AT1G01400	5.96418414593369e-13	0	0	7.15256419426366e-05	0	0.00975729486431201	0	0.144919835380842
AT1G01410	0	0	0	4.38690603914837e-05	0	0.00603411656082453	0	0
AT1G01420	5.98029409110305e-06	0	0	3.43323081324655e-05	0	0.00475026197341506	0	0.00032248635931581
AT1G01430	4.30467764673396e-08	0	0	3.24249576806618e-05	0	0.00449349105593316	0	0.0276807633941103
AT1G01440	3.48730256059105e-05	0	0	2.38418806475455e-05	0	0.00333802192726464	0	0.118734316713358
AT1G01448	0	0	0	3.33786329065636e-05	0	0.00462187651467411	0	0
AT1G01450	1.92467066242144e-05	0	0	2.47955558734473e-05	0	0.00346640738600558	0	0.135582595882558
AT1G01453	1.96632326426659e-06	0	0	9.34601721383782e-05	0	0.0127101604153538	0	0.0028790453876093
AT1G01460	0.000365102503823148	0	0	3.81470090360727e-05	0	0.00526380380837885	0	0.00117398658624181
AT1G01470	9.23728357131664e-05	0	0	1.049042748492e-05	0	0.00154062550489137	0	0.00223359487248271
AT1G01471	0	0	0	2.19345301957419e-05	0	0.00308125100978274	0	0
AT1G01480	2.18811822006702e-06	0	0	0.0001049042748492	0	0.0142507859202452	0	0.000660381001891866
AT1G01490	2.80392903544455e-09	0	0	5.81741887800109e-05	0	0.00795989844193875	0	0.00100500708695647
AT1G01500	0	0	0	6.10352144577165e-05	0	0.00834505481816159	0	0.155304125242858
AT1G01510	1.86718390616485e-07	0	0	6.38962401354219e-05	0	0.00873021119438443	0	3.33751738297541e-05
AT1G01520	6.66635836547324e-12	0	0	2.86102567770546e-05	0	0.00397994922096937	0	0.0198990910356113
AT1G01530	4.97389124366232e-07	0	0	1.90735045180364e-05	0	0.0026960946335599	0	0.00139958790049855
AT1G01540	7.38961959708552e-17	0	0	8.77381207829673e-05	0	0.0119398476629081	0	0.0452637069260628
AT1G01550	3.68790665387081e-06	0	0	3.14712824547602e-05	0	0.00436510559719222	0	0.0106424069084733
AT1G01560	7.88761168487211e-09	0	0	4.48227356173855e-05	0	0.00616250201956548	0	0.0232384264421272
AT1G01570	3.13970229685653e-06	0	0	6.19888896836184e-05	0	0.00847344027690254	0	0.00756904492146294
AT1G01580	2.58764615495456e-11	0	0	0.000100135898719691	0	0.0136088586265404	0	0.0503274408861261
AT1G01590	2.29789827880816e-13	0	0	0.000106811625301004	0	0.0145075568377271	0	0.000809971862118783
AT1G01600	8.0596068479628e-13	0	0	0.000101089573945593	0	0.0137372440852814	0	0.00062071446464626
AT1G01610	1.5577318110658e-15	0	0	6.10352144577165e-05	0	0.00834505481816159	0	0.00343109053088095
AT1G01620	1.08031923643336e-06	0	0	1.71661540662328e-05	0	0.002439323716078	0	0.00110269067949402
AT1G01630	8.71221371262887e-14	0	0	5.34058126505018e-05	0	0.00731797114823401	0	0.0154226619506938
AT1G01640	0.000801030725442931	0	0	1.14441027108218e-05	0	0.00166901096363232	0	0.00331412846279432
AT1G01650	1.6702974842341e-07	0	0	4.00543594878765e-05	0	0.00552057472586074	0	0.0294658671563975
AT1G01660	4.28093592357311e-07	0	0	4.48227356173855e-05	0	0.00616250201956548	0	0.0063213846792765
AT1G01670	1.18371875109016e-10	0	0	5.72205135541091e-05	0	0.0078315129831978	0	0.00573264302072072
AT1G01680	2.99697011403163e-06	0	0	3.24249576806618e-05	0	0.00449349105593316	0	0.000969419466760034
AT1G01690	7.58614464613305e-05	0	0	2.38418806475455e-05	0	0.00333802192726464	0	0.0507530397721046
AT1G01695	0.00395897424239299	0	0	3.81470090360729e-06	0	0.000641927293704738	0	0.108719402164625
AT1G01700	1.0082467793422e-07	0	0	5.14984621986984e-05	0	0.00706120023075211	0	0.0102808372879478
AT1G01710	1.93894288219361e-05	0	0	3.62396585842692e-05	0	0.00500703289089695	0	0.0208731421604609
AT1G01720	0	0	0	6.77109410390291e-05	0	0.00924375302934822	0	0.00772062169018566
AT1G01725	5.85927968002134e-07	0	0	3.05176072288583e-05	0	0.00423672013845127	0	0.0219999263084856
AT1G01730	0.000163449836257147	0	0	1.33514531626255e-05	0	0.00192578188111421	0	0.0102298727591515
AT1G01740	8.47865263683941e-06	0	0	3.14712824547602e-05	0	0.00436510559719222	0	0.000966088937838676
AT1G01750	0.00366717393468567	0	0	3.81470090360729e-06	0	0.000641927293704738	0	0.00695244439337517
AT1G01760	1.29986675407692e-06	0	0	2.86102567770546e-05	0	0.00397994922096937	0	0.037467553256737
AT1G01770	1.99202997488092e-10	0	0	7.24793171685382e-05	0	0.00988568032305296	0	0.0426637291188905
AT1G01780	5.91637479883254e-08	0	0	4.19617099396802e-05	0	0.00577734564334264	0	0.0305926239370461
AT1G01790	6.65065763737693e-18	0	0	8.77381207829673e-05	0	0.0119398476629081	0	0.0557713827694008
AT1G01800	6.2140128308975e-07	0	0	1.81198292921346e-05	0	0.00256770917481895	0	0.0696534591613673
AT1G01810	5.62096214673385e-08	0	0	2.95639320029564e-05	0	0.00410833467971032	0	0.130980123844397
AT1G01820	2.2490264194182e-06	0	0	1.71661540662328e-05	0	0.002439323716078	0	0.00998229537909984
AT1G01830	4.34689689199169e-11	0	0	9.82285482678873e-05	0	0.0133520877090585	0	0.00279668132030396
AT1G01840	0.000145168430912344	0	0	6.67572658131274e-06	0	0.00102708366992758	0	0.0696228839512325
AT1G01860	4.16813510552368e-07	0	0	2.28882054216437e-05	0	0.00320963646852369	0	0.133178495138322
AT1G01880	0.000336402817367456	0	0	2.47955558734473e-05	0	0.00346640738600558	0	0.0444950444794579
AT1G01900	0	0	0	7.82013685239491e-05	0	0.0106559930754986	0	0.151917849098846
AT1G01910	0.000171038949830407	0	0	2.47955558734473e-05	0	0.00346640738600558	0	0.0075296379394662
AT1G01920	1.91946764625339e-06	0	0	3.62396585842692e-05	0	0.00500703289089695	0	0.00579965802468756
AT1G01930	3.61716652604226e-09	0	0	6.294256490952e-05	0	0.00860182573564349	0	5.79143643573434e-06
AT1G01940	0.000127063075980855	0	0	1.52588036144291e-05	0	0.00218255279859611	0	4.96941632800199e-05
AT1G01950	1.44248071902568e-11	0	0	6.58035905872256e-05	0	0.00898698211186633	0	0.0076866102630692
AT1G01960	1.3553053165517e-07	0	0	8.67844455570657e-05	0	0.0118114622041672	0	0.0105667778338585
AT1G01970	0.000259753049339508	0	0	1.23977779367237e-05	0	0.00179739642237327	0	0.0832494623350045
AT1G01980	1.51263001564009e-05	0	0	9.63211978160839e-05	0	0.0130953167915766	0	0.00225309509863218
AT1G01990	5.73961259530751e-08	0	0	3.52859833583674e-05	0	0.00487864743215601	0	0.0884526623992731
AT1G02000	9.96595314431195e-09	0	0	3.62396585842692e-05	0	0.00500703289089695	0	0.0102459085553836
AT1G02010	3.69538585723354e-09	0	0	5.91278640059128e-05	0	0.00808828390067969	0	0.00339596675489898
AT1G02020	6.76362275559408e-12	0	0	5.05447869727965e-05	0	0.00693281477201117	0	0.0163051637728608
AT1G02030	1.89202472142449e-09	0	0	6.19888896836184e-05	0	0.00847344027690254	0	0.0125842638621882
AT1G02040	7.85181343904636e-05	0	0	3.05176072288583e-05	0	0.00423672013845127	0	0.00204211637664056
AT1G02050	7.53712102572985e-08	0	0	2.38418806475455e-05	0	0.00333802192726464	0	0.00903816065583106
AT1G02060	0.000311796301084001	0	0	2.86102567770546e-05	0	0.00397994922096937	0	0.0121293538441906
AT1G02065	0.000544802057239988	0	0	8.01087189757529e-05	0	0.0109127639929805	0	0.00123807528221002
AT1G02070	0.00181312588832044	0	0	2.67029063252511e-05	0	0.00372317830348748	0	0.00286132804366007
AT1G02074	0	0	0	0	0	0.000128385458740948	0	0
AT1G02080	2.1572291163655e-06	0	0	0.000107765300526906	0	0.014635942296468	0	0.00684964440930631
AT1G02090	0.00023898004258916	0	0	1.71661540662328e-05	0	0.002439323716078	0	0.0104780220582097
AT1G02100	1.51028537410754e-08	0	0	6.67572658131275e-05	0	0.00911536757060727	0	0.00669033838426115
AT1G02110	4.58156415019301e-17	0	0	7.53403428462438e-05	0	0.0102708366992758	0	0.083639597291656
AT1G02120	2.16619308869316e-14	0	0	6.48499153613238e-05	0	0.00885859665312538	0	0.0408278854216786
AT1G02130	3.09270225475302e-06	0	0	2.47955558734473e-05	0	0.00346640738600558	0	0.000722216764628796
AT1G02136	0	0	0	1.23977779367237e-05	0	0.00179739642237327	0	0
AT1G02140	0.000383916239617912	0	0	1.52588036144291e-05	0	0.00218255279859611	0	0.00534598734690132
AT1G02145	3.46320723850476e-07	0	0	4.95911117468946e-05	0	0.00680442931327022	0	0.0460285383942436
AT1G02150	1.71848618676503e-07	0	0	1.71661540662328e-05	0	0.002439323716078	0	0.00208228322874431
AT1G02160	1.10790806870229e-05	0	0	2.00271797439382e-05	0	0.00282448009230084	0	0.0291986298745781
AT1G02170	8.65421185501854e-12	0	0	3.43323081324655e-05	0	0.00475026197341506	0	0.0725838725988886
AT1G02180	0.000802176182738942	0	0	2.76565815511527e-05	0	0.00385156376222843	0	0.00118228841498369
AT1G02190	0.00342459845566479	0	0	3.14712824547602e-05	0	0.00436510559719222	0	0.00199628625211494
AT1G02205	9.15336415069605e-06	0	0	6.10352144577165e-05	0	0.00834505481816159	0	0.00120544296046063
AT1G02210	3.08705691851691e-08	0	0	7.62940180721456e-06	0	0.00115546912866853	0	0
AT1G02220	1.50551830276422e-07	0	0	2.19345301957419e-05	0	0.00308125100978274	0	0.0510418651354795
AT1G02228	0	0	0	2.86102567770545e-06	0	0.00051354183496379	0	0
AT1G02230	0	0	0	2.67029063252511e-05	0	0.00372317830348748	0	0.0498534337950005
AT1G02250	0	0	0	2.86102567770545e-06	0	0.00051354183496379	0	0.00273614805663013
AT1G02260	6.21551063761325e-10	0	0	6.77109410390291e-05	0	0.00924375302934822	0	0.00438952945690983
AT1G02270	6.79845002931867e-17	0	0	5.43594878764037e-05	0	0.00744635660697496	0	0.131150882499589
AT1G02280	1.62970485569324e-05	0	0	2.098085496984e-05	0	0.00295286555104179	0	3.71301647067976e-05
AT1G02290	8.41773789797585e-05	0	0	3.14712824547602e-05	0	0.00436510559719222	0	0.00582674719968222
AT1G02300	9.43869962485281e-07	0	0	1.71661540662328e-05	0	0.002439323716078	0	1.92682653711978e-06
AT1G02305	0.000154605959177773	0	0	2.19345301957419e-05	0	0.00308125100978274	0	2.50996248968775e-07
AT1G02310	8.58758302368189e-08	0	0	9.72748730419857e-05	0	0.0132237022503176	0	0.00345352149394075
AT1G02330	0.000808121565674553	0	0	1.14441027108218e-05	0	0.00166901096363232	0	0.00395973057015046
AT1G02335	4.35987556228045e-17	0	0	5.72205135541091e-05	0	0.0078315129831978	0	0.170915943273765
AT1G02340	0.000133001256852496	0	0	6.19888896836184e-05	0	0.00847344027690254	0	0.136474132268977
AT1G02350	2.54334520848482e-05	0	0	1.33514531626255e-05	0	0.00192578188111421	0	0.508366017003942
AT1G02360	0.000811101164081196	0	0	5.81741887800109e-05	0	0.00795989844193874	0	2.61643321722275e-05
AT1G02370	1.32875645559536e-09	0	0	5.62668383282075e-05	0	0.00770312752445685	0	0.0110826971238261
AT1G02380	2.01883576527342e-09	0	0	5.34058126505018e-05	0	0.00731797114823401	0	0.00010788647918119
AT1G02390	4.45797276258103e-13	0	0	0.00011539470233412	0	0.0156630259663956	0	0.0102586644324543
AT1G02391	0	0	0	0	0	0.000128385458740948	0	0
AT1G02400	7.49714449711009e-10	0	0	0.000100135898719691	0	0.0136088586265404	0	0.0136228114501769
AT1G02405	1.30947549622539e-09	0	0	2.28882054216437e-05	0	0.00320963646852369	0	0.0409474158655647
AT1G02410	7.91610270344263e-07	0	0	3.14712824547602e-05	0	0.00436510559719221	0	0.0132545620617359
AT1G02420	6.79376529897842e-05	0	0	1.23977779367237e-05	0	0.00179739642237327	0	0.140930449948628
AT1G02430	0.00197095513747108	0	0	2.86102567770545e-06	0	0.00051354183496379	0	0.0186152180112313
AT1G02440	9.32884473783296e-05	0	0	4.76837612950911e-06	0	0.000770312752445685	0	0.0746591085935586
AT1G02450	8.94937380215758e-06	0	0	1.90735045180364e-05	0	0.0026960946335599	0	0.00904459851985146
AT1G02460	1.48004252352013e-12	0	0	7.72476932980475e-05	0	0.0105276076167577	0	0.0145095840044374
AT1G02470	1.59363735971652e-07	0	0	5.14984621986984e-05	0	0.00706120023075211	0	0.0830512330565157
AT1G02475	5.07279201081911e-10	0	0	2.38418806475455e-05	0	0.00333802192726464	0	0.0600854895174563
AT1G02480	0	0	0	9.5367522590182e-07	0	0.000256770917481895	0	0
AT1G02500	2.60371843744109e-09	0	0	2.47955558734473e-05	0	0.00346640738600558	0	5.11616805255632e-06
AT1G02510	7.03341351512362e-08	0	0	3.43323081324655e-05	0	0.00475026197341506	0	0.000694320521755095
AT1G02520	1.80907070796103e-05	0	0	8.29697446534582e-05	0	0.0112979203692034	0	0.0165288633809189
AT1G02530	0.000816791805068475	0	0	8.29697446534582e-05	0	0.0112979203692034	0	0.000959833581131853
AT1G02540	0	0	0	3.71933338101709e-05	0	0.0051354183496379	0	0
AT1G02550	9.44690447282368e-13	0	0	5.24521374246e-05	0	0.00718958568949306	0	6.25548976417465e-05
AT1G02560	1.76680121762065e-07	0	0	3.14712824547602e-05	0	0.00436510559719222	0	0.0775590529777694
AT1G02570	1.1553641210708e-05	0	0	4.00543594878765e-05	0	0.00552057472586074	0	0.00114133360196514
AT1G02575	0.000388028152719267	0	0	3.43323081324655e-05	0	0.00475026197341506	0	6.99760162067541e-05
AT1G02580	4.59025360546003e-12	0	0	5.53131631023056e-05	0	0.0075747420657159	0	0.0826743182653875
