GeneID	interaction.pvals	tissue.treatment.specificity	Betweenness.Centrality	Connectivity	Transitivity	Eigenvector	PageRank	DE
AT1G01220	8.7981020621531e-08	0	0	3.05176072288583e-05	0	0.00423672013845127	0	0.00814595972935915
AT1G01225	3.89191987221725e-08	0	0	6.48499153613238e-05	0	0.00885859665312538	0	0.02726494045304
AT1G01230	2.83659627539489e-06	0	0	2.19345301957419e-05	0	0.00308125100978274	0	0.0841765540889173
AT1G01240	4.05365619697826e-07	0	0	3.33786329065636e-05	0	0.00462187651467411	0	0.00904683152763871
AT1G01250	3.36008219973838e-13	0	0	4.76837612950909e-05	0	0.00654765839578832	0	0.00102435272657136
AT1G01260	2.75883488265998e-05	0	0	3.14712824547602e-05	0	0.00436510559719222	0	0.00894631353903167
AT1G01270	0	0	0	2.86102567770545e-06	0	0.00051354183496379	0	0
AT1G01280	0.00536209514811142	0	0	3.33786329065636e-05	0	0.00462187651467411	0	1.68040307990602e-05
AT1G01290	0.000669921184044125	0	0	1.43051283885273e-05	0	0.00205416733985516	0	0.00828690412907005
AT1G01300	1.97726099746704e-07	0	0	6.77109410390291e-05	0	0.00924375302934822	0	0.0106514417807926
AT1G01305	0.0010196676699097	0	0	9.53675225901819e-06	0	0.00141224004615042	0	0.000215915714752177
AT1G01310	0.000164718535439997	0	0	3.81470090360727e-05	0	0.00526380380837885	0	0.000300025497941034
AT1G01320	0	0	0	0.000138282907755764	0	0.0187442769761783	0	0.017436688565825
AT1G01340	2.05999575827372e-07	0	0	5.53131631023056e-05	0	0.0075747420657159	0	0.0306223260513067
AT1G01350	1.50322814055681e-05	0	0	1.81198292921346e-05	0	0.00256770917481895	0	0.0324645074164953
AT1G01355	1.94747436024331e-05	0	0	1.33514531626255e-05	0	0.00192578188111421	0	0.000716041924770025
AT1G01360	3.14398002411106e-10	0	0	4.86374365209928e-05	0	0.00667604385452927	0	0.0493486174802304
AT1G01370	1.40107018107002e-06	0	0	2.47955558734473e-05	0	0.00346640738600558	0	0.0206013234195249
AT1G01380	2.25561473650436e-06	0	0	3.14712824547602e-05	0	0.00436510559719221	0	0.0308461120290679
AT1G01390	1.4228048291787e-06	0	0	6.10352144577165e-05	0	0.00834505481816159	0	0.0455300910514274
AT1G01400	5.96418414593369e-13	0	0	7.15256419426366e-05	0	0.00975729486431201	0	0.00226684821474979
AT1G01410	0	0	0	4.38690603914837e-05	0	0.00603411656082453	0	0
AT1G01420	5.98029409110305e-06	0	0	3.43323081324655e-05	0	0.00475026197341506	0	0.00277015261723701
AT1G01430	4.30467764673396e-08	0	0	3.24249576806618e-05	0	0.00449349105593316	0	0.0152548330993421
AT1G01440	3.48730256059105e-05	0	0	2.38418806475455e-05	0	0.00333802192726464	0	0.0221737570462269
AT1G01448	0	0	0	3.33786329065636e-05	0	0.00462187651467411	0	0
AT1G01450	1.92467066242144e-05	0	0	2.47955558734473e-05	0	0.00346640738600558	0	0.053423071835303
AT1G01453	1.96632326426659e-06	0	0	9.34601721383782e-05	0	0.0127101604153538	0	0.00200788653618371
AT1G01460	0.000365102503823148	0	0	3.81470090360727e-05	0	0.00526380380837885	0	0.000204298738890605
AT1G01470	9.23728357131664e-05	0	0	1.049042748492e-05	0	0.00154062550489137	0	0.0015833543036943
AT1G01471	0	0	0	2.19345301957419e-05	0	0.00308125100978274	0	0
AT1G01480	2.18811822006702e-06	0	0	0.0001049042748492	0	0.0142507859202452	0	0.00291971431562289
AT1G01490	2.80392903544455e-09	0	0	5.81741887800109e-05	0	0.00795989844193875	0	0.0252611498251913
AT1G01500	0	0	0	6.10352144577165e-05	0	0.00834505481816159	0	0.00514716210896669
AT1G01510	1.86718390616485e-07	0	0	6.38962401354219e-05	0	0.00873021119438443	0	0.040771707694373
AT1G01520	6.66635836547324e-12	0	0	2.86102567770546e-05	0	0.00397994922096937	0	0.00894883825059643
AT1G01530	4.97389124366232e-07	0	0	1.90735045180364e-05	0	0.0026960946335599	0	0.00211616700162293
AT1G01540	7.38961959708552e-17	0	0	8.77381207829673e-05	0	0.0119398476629081	0	0.00472028780240156
AT1G01550	3.68790665387081e-06	0	0	3.14712824547602e-05	0	0.00436510559719222	0	0.0114244863497812
AT1G01560	7.88761168487211e-09	0	0	4.48227356173855e-05	0	0.00616250201956548	0	0.0434640328765211
AT1G01570	3.13970229685653e-06	0	0	6.19888896836184e-05	0	0.00847344027690254	0	0.0174685986651046
AT1G01580	2.58764615495456e-11	0	0	0.000100135898719691	0	0.0136088586265404	0	0.0265823953151289
AT1G01590	2.29789827880816e-13	0	0	0.000106811625301004	0	0.0145075568377271	0	1.59941972505882e-06
AT1G01600	8.0596068479628e-13	0	0	0.000101089573945593	0	0.0137372440852814	0	0.00326155907423772
AT1G01610	1.5577318110658e-15	0	0	6.10352144577165e-05	0	0.00834505481816159	0	0.0263421258800137
AT1G01620	1.08031923643336e-06	0	0	1.71661540662328e-05	0	0.002439323716078	0	0.0342988287146046
AT1G01630	8.71221371262887e-14	0	0	5.34058126505018e-05	0	0.00731797114823401	0	0.0446836421903148
AT1G01640	0.000801030725442931	0	0	1.14441027108218e-05	0	0.00166901096363232	0	0.0444237842096547
AT1G01650	1.6702974842341e-07	0	0	4.00543594878765e-05	0	0.00552057472586074	0	0.0170758537394365
AT1G01660	4.28093592357311e-07	0	0	4.48227356173855e-05	0	0.00616250201956548	0	0.00428394470778472
AT1G01670	1.18371875109016e-10	0	0	5.72205135541091e-05	0	0.0078315129831978	0	0.039695070569312
AT1G01680	2.99697011403163e-06	0	0	3.24249576806618e-05	0	0.00449349105593316	0	0.000334107199908163
AT1G01690	7.58614464613305e-05	0	0	2.38418806475455e-05	0	0.00333802192726464	0	0.022135835088629
AT1G01695	0.00395897424239299	0	0	3.81470090360729e-06	0	0.000641927293704738	0	0.0086645404207836
AT1G01700	1.0082467793422e-07	0	0	5.14984621986984e-05	0	0.00706120023075211	0	0.00458332108571645
AT1G01710	1.93894288219361e-05	0	0	3.62396585842692e-05	0	0.00500703289089695	0	0.0757676057123843
AT1G01720	0	0	0	6.77109410390291e-05	0	0.00924375302934822	0	0.0539971849911232
AT1G01725	5.85927968002134e-07	0	0	3.05176072288583e-05	0	0.00423672013845127	0	0.0179978651928856
AT1G01730	0.000163449836257147	0	0	1.33514531626255e-05	0	0.00192578188111421	0	0.0541596317318699
AT1G01740	8.47865263683941e-06	0	0	3.14712824547602e-05	0	0.00436510559719222	0	0.00456059533791161
AT1G01750	0.00366717393468567	0	0	3.81470090360729e-06	0	0.000641927293704738	0	0.0161602099359831
AT1G01760	1.29986675407692e-06	0	0	2.86102567770546e-05	0	0.00397994922096937	0	0.0367378991777721
AT1G01770	1.99202997488092e-10	0	0	7.24793171685382e-05	0	0.00988568032305296	0	0.0236908437836854
AT1G01780	5.91637479883254e-08	0	0	4.19617099396802e-05	0	0.00577734564334264	0	0.0417692670160814
AT1G01790	6.65065763737693e-18	0	0	8.77381207829673e-05	0	0.0119398476629081	0	0.000311962980246445
AT1G01800	6.2140128308975e-07	0	0	1.81198292921346e-05	0	0.00256770917481895	0	0.0422371172523518
AT1G01810	5.62096214673385e-08	0	0	2.95639320029564e-05	0	0.00410833467971032	0	0.00368917311806286
AT1G01820	2.2490264194182e-06	0	0	1.71661540662328e-05	0	0.002439323716078	0	0.0349453999329714
AT1G01830	4.34689689199169e-11	0	0	9.82285482678873e-05	0	0.0133520877090585	0	0.0144257385055391
AT1G01840	0.000145168430912344	0	0	6.67572658131274e-06	0	0.00102708366992758	0	0.00214060504896276
AT1G01860	4.16813510552368e-07	0	0	2.28882054216437e-05	0	0.00320963646852369	0	0.0197930863068258
AT1G01880	0.000336402817367456	0	0	2.47955558734473e-05	0	0.00346640738600558	0	0.00396441241630666
AT1G01900	0	0	0	7.82013685239491e-05	0	0.0106559930754986	0	0.047830494663021
AT1G01910	0.000171038949830407	0	0	2.47955558734473e-05	0	0.00346640738600558	0	0.0113966635449199
AT1G01920	1.91946764625339e-06	0	0	3.62396585842692e-05	0	0.00500703289089695	0	0.0462243002345305
AT1G01930	3.61716652604226e-09	0	0	6.294256490952e-05	0	0.00860182573564349	0	0.0655134205095716
AT1G01940	0.000127063075980855	0	0	1.52588036144291e-05	0	0.00218255279859611	0	0.0204140384572259
AT1G01950	1.44248071902568e-11	0	0	6.58035905872256e-05	0	0.00898698211186633	0	0.038985034439989
AT1G01960	1.3553053165517e-07	0	0	8.67844455570657e-05	0	0.0118114622041672	0	0.0232936136348042
AT1G01970	0.000259753049339508	0	0	1.23977779367237e-05	0	0.00179739642237327	0	0.000986634669596159
AT1G01980	1.51263001564009e-05	0	0	9.63211978160839e-05	0	0.0130953167915766	0	0.000370028612993968
AT1G01990	5.73961259530751e-08	0	0	3.52859833583674e-05	0	0.00487864743215601	0	0.00349553386010542
AT1G02000	9.96595314431195e-09	0	0	3.62396585842692e-05	0	0.00500703289089695	0	0.0197394953566013
AT1G02010	3.69538585723354e-09	0	0	5.91278640059128e-05	0	0.00808828390067969	0	0.0385141746901909
AT1G02020	6.76362275559408e-12	0	0	5.05447869727965e-05	0	0.00693281477201117	0	0.0328024794285098
AT1G02030	1.89202472142449e-09	0	0	6.19888896836184e-05	0	0.00847344027690254	0	0.0453510628261684
AT1G02040	7.85181343904636e-05	0	0	3.05176072288583e-05	0	0.00423672013845127	0	1.65122576278766e-05
AT1G02050	7.53712102572985e-08	0	0	2.38418806475455e-05	0	0.00333802192726464	0	0.0125882449692409
AT1G02060	0.000311796301084001	0	0	2.86102567770546e-05	0	0.00397994922096937	0	0.0136683063821375
AT1G02065	0.000544802057239988	0	0	8.01087189757529e-05	0	0.0109127639929805	0	0.00153875605148175
AT1G02070	0.00181312588832044	0	0	2.67029063252511e-05	0	0.00372317830348748	0	0.00278588641451081
AT1G02074	0	0	0	0	0	0.000128385458740948	0	0
AT1G02080	2.1572291163655e-06	0	0	0.000107765300526906	0	0.014635942296468	0	0.0387370189187472
AT1G02090	0.00023898004258916	0	0	1.71661540662328e-05	0	0.002439323716078	0	0.0426408631528741
AT1G02100	1.51028537410754e-08	0	0	6.67572658131275e-05	0	0.00911536757060727	0	0.0400062560816451
AT1G02110	4.58156415019301e-17	0	0	7.53403428462438e-05	0	0.0102708366992758	0	0.0358509374479741
AT1G02120	2.16619308869316e-14	0	0	6.48499153613238e-05	0	0.00885859665312538	0	0.00966886111254461
AT1G02130	3.09270225475302e-06	0	0	2.47955558734473e-05	0	0.00346640738600558	0	0.0900523785150571
AT1G02136	0	0	0	1.23977779367237e-05	0	0.00179739642237327	0	0
AT1G02140	0.000383916239617912	0	0	1.52588036144291e-05	0	0.00218255279859611	0	0.0724821376926561
AT1G02145	3.46320723850476e-07	0	0	4.95911117468946e-05	0	0.00680442931327022	0	0.0355981108982103
AT1G02150	1.71848618676503e-07	0	0	1.71661540662328e-05	0	0.002439323716078	0	0.00548542673354552
AT1G02160	1.10790806870229e-05	0	0	2.00271797439382e-05	0	0.00282448009230084	0	0.00458121154405078
AT1G02170	8.65421185501854e-12	0	0	3.43323081324655e-05	0	0.00475026197341506	0	0.0459391725088044
AT1G02180	0.000802176182738942	0	0	2.76565815511527e-05	0	0.00385156376222843	0	0.0152109351616423
AT1G02190	0.00342459845566479	0	0	3.14712824547602e-05	0	0.00436510559719222	0	0.000573133844758561
AT1G02205	9.15336415069605e-06	0	0	6.10352144577165e-05	0	0.00834505481816159	0	0.00811003338929996
AT1G02210	3.08705691851691e-08	0	0	7.62940180721456e-06	0	0.00115546912866853	0	0
AT1G02220	1.50551830276422e-07	0	0	2.19345301957419e-05	0	0.00308125100978274	0	0.0211483882344696
AT1G02228	0	0	0	2.86102567770545e-06	0	0.00051354183496379	0	0
AT1G02230	0	0	0	2.67029063252511e-05	0	0.00372317830348748	0	0.0072391940569849
AT1G02250	0	0	0	2.86102567770545e-06	0	0.00051354183496379	0	0.000228706623981999
AT1G02260	6.21551063761325e-10	0	0	6.77109410390291e-05	0	0.00924375302934822	0	0.0229600373501093
AT1G02270	6.79845002931867e-17	0	0	5.43594878764037e-05	0	0.00744635660697496	0	0.00165902207630746
AT1G02280	1.62970485569324e-05	0	0	2.098085496984e-05	0	0.00295286555104179	0	0.0145968039056713
AT1G02290	8.41773789797585e-05	0	0	3.14712824547602e-05	0	0.00436510559719222	0	0.0228802809366429
AT1G02300	9.43869962485281e-07	0	0	1.71661540662328e-05	0	0.002439323716078	0	0.00256203602078057
AT1G02305	0.000154605959177773	0	0	2.19345301957419e-05	0	0.00308125100978274	0	0.048037062485543
AT1G02310	8.58758302368189e-08	0	0	9.72748730419857e-05	0	0.0132237022503176	0	0.00672610774457906
AT1G02330	0.000808121565674553	0	0	1.14441027108218e-05	0	0.00166901096363232	0	0.0297486129232128
AT1G02335	4.35987556228045e-17	0	0	5.72205135541091e-05	0	0.0078315129831978	0	0.125115470440565
AT1G02340	0.000133001256852496	0	0	6.19888896836184e-05	0	0.00847344027690254	0	0.0211744434129736
AT1G02350	2.54334520848482e-05	0	0	1.33514531626255e-05	0	0.00192578188111421	0	0.0132098746848024
AT1G02360	0.000811101164081196	0	0	5.81741887800109e-05	0	0.00795989844193874	0	0.0131074565196327
AT1G02370	1.32875645559536e-09	0	0	5.62668383282075e-05	0	0.00770312752445685	0	0.0180871821492383
AT1G02380	2.01883576527342e-09	0	0	5.34058126505018e-05	0	0.00731797114823401	0	0.00112379733484288
AT1G02390	4.45797276258103e-13	0	0	0.00011539470233412	0	0.0156630259663956	0	0.00345901961319473
AT1G02391	0	0	0	0	0	0.000128385458740948	0	0
AT1G02400	7.49714449711009e-10	0	0	0.000100135898719691	0	0.0136088586265404	0	0.000246486645482123
AT1G02405	1.30947549622539e-09	0	0	2.28882054216437e-05	0	0.00320963646852369	0	5.39286984569792e-05
AT1G02410	7.91610270344263e-07	0	0	3.14712824547602e-05	0	0.00436510559719221	0	0.0372902608311905
AT1G02420	6.79376529897842e-05	0	0	1.23977779367237e-05	0	0.00179739642237327	0	0.0195286100232837
AT1G02430	0.00197095513747108	0	0	2.86102567770545e-06	0	0.00051354183496379	0	0.0358186178455171
AT1G02440	9.32884473783296e-05	0	0	4.76837612950911e-06	0	0.000770312752445685	0	0.0122871835172954
AT1G02450	8.94937380215758e-06	0	0	1.90735045180364e-05	0	0.0026960946335599	0	0.000968293741787697
AT1G02460	1.48004252352013e-12	0	0	7.72476932980475e-05	0	0.0105276076167577	0	0.0324997752993553
AT1G02470	1.59363735971652e-07	0	0	5.14984621986984e-05	0	0.00706120023075211	0	0.00450215266573335
AT1G02475	5.07279201081911e-10	0	0	2.38418806475455e-05	0	0.00333802192726464	0	0.00389040989036481
AT1G02480	0	0	0	9.5367522590182e-07	0	0.000256770917481895	0	0
AT1G02500	2.60371843744109e-09	0	0	2.47955558734473e-05	0	0.00346640738600558	0	0.0377686752278208
AT1G02510	7.03341351512362e-08	0	0	3.43323081324655e-05	0	0.00475026197341506	0	0.00117661063844737
AT1G02520	1.80907070796103e-05	0	0	8.29697446534582e-05	0	0.0112979203692034	0	0.0170208627790922
AT1G02530	0.000816791805068475	0	0	8.29697446534582e-05	0	0.0112979203692034	0	0.00114025944754143
AT1G02540	0	0	0	3.71933338101709e-05	0	0.0051354183496379	0	0
AT1G02550	9.44690447282368e-13	0	0	5.24521374246e-05	0	0.00718958568949306	0	1.25018228465921e-05
AT1G02560	1.76680121762065e-07	0	0	3.14712824547602e-05	0	0.00436510559719222	0	0.00236467863561834
AT1G02570	1.1553641210708e-05	0	0	4.00543594878765e-05	0	0.00552057472586074	0	0.00138925796977022
AT1G02575	0.000388028152719267	0	0	3.43323081324655e-05	0	0.00475026197341506	0	0.0222203313969634
AT1G02580	4.59025360546003e-12	0	0	5.53131631023056e-05	0	0.0075747420657159	0	0.0423819201425814
AT1G02590	0.0023846077852587	0	0	6.67572658131274e-06	0	0.00102708366992758	0	0.00527630582784772
AT1G02610	1.17818671032311e-09	0	0	4.76837612950909e-05	0	0.00654765839578832	0	0.00407469807251639
AT1G02620	5.0326351567118e-05	0	0	1.43051283885273e-05	0	0.00205416733985516	0	0.0213597470970872
AT1G02630	0.000187004179497924	0	0	6.10352144577165e-05	0	0.00834505481816159	0	0.000701126753896139
AT1G02640	1.96563881282477e-16	0	0	0.000152588036144291	0	0.0206700588572926	0	0.0338356437022354
AT1G02650	1.19711837472786e-16	0	0	5.14984621986984e-05	0	0.00706120023075211	0	0.00532296563383367
AT1G02660	4.14799078397983e-12	0	0	7.9155043749851e-05	0	0.0107843785342396	0	0.102505918139753
AT1G02670	4.26192108486459e-09	0	0	5.62668383282075e-05	0	0.00770312752445685	0	0.00389378828034665
AT1G02680	1.88917374524997e-06	0	0	3.14712824547602e-05	0	0.00436510559719222	0	0.00756729233742857
AT1G02681	0	0	0	2.098085496984e-05	0	0.00295286555104179	0	0
AT1G02690	2.18110360952781e-05	0	0	2.47955558734473e-05	0	0.00346640738600558	0	0.0284802743173193
AT1G02700	2.93565496497059e-12	0	0	4.67300860691893e-05	0	0.00641927293704738	0	0.0242204610341227
AT1G02710	4.36764955394665e-08	0	0	1.52588036144291e-05	0	0.00218255279859611	0	0.0428876999259525
AT1G02720	4.96739976031092e-09	0	0	6.48499153613238e-05	0	0.00885859665312538	0	0.0414593356206788
AT1G02730	2.9139206108489e-09	0	0	6.10352144577165e-05	0	0.00834505481816159	0	0.0189516259479449
AT1G02740	6.27103999468434e-09	0	0	6.48499153613238e-05	0	0.00885859665312538	0	0.000586469047227677
AT1G02750	6.68635467782676e-07	0	0	3.81470090360727e-05	0	0.00526380380837885	0	0.0220956817968633
AT1G02770	7.30285057604707e-11	0	0	3.62396585842692e-05	0	0.00500703289089695	0	0.0108268240571028
AT1G02780	9.17805540801026e-07	0	0	3.52859833583674e-05	0	0.00487864743215601	0	0.0388813487117974
AT1G02790	0.000269751095579232	0	0	5.91278640059128e-05	0	0.00808828390067969	0	0.000258658871379646
AT1G02800	0.00076314320054138	0	0	8.29697446534582e-05	0	0.0112979203692034	0	0.00178112809973093
AT1G02810	2.35883899407971e-12	0	0	0.000112533676656415	0	0.0152778695901728	0	0.0289376398975639
AT1G02813	0.00384774250326898	0	0	7.62940180721456e-06	0	0.00115546912866853	0	0.00107425046388483
AT1G02816	0.00111637565128006	0	0	3.62396585842692e-05	0	0.00500703289089695	0	0.080010592176794
AT1G02820	7.76165842094757e-06	0	0	1.23977779367237e-05	0	0.00179739642237327	0	0.00190963209352833
AT1G02830	1.03112127452363e-05	0	0	1.43051283885273e-05	0	0.00205416733985516	0	0.00556617101260294
AT1G02840	6.18154626608055e-05	0	0	2.28882054216437e-05	0	0.00320963646852369	0	0.0423712959037572
AT1G02850	3.41678985516161e-08	0	0	3.43323081324655e-05	0	0.00475026197341506	0	0.0328169670548015
AT1G02860	7.22907272700164e-06	0	0	4.57764108432874e-05	0	0.00629088747830643	0	0.0164920369891461
AT1G02870	6.46962274383464e-09	0	0	3.71933338101709e-05	0	0.0051354183496379	0	0.0864415167871165
AT1G02880	0.000103470674083881	0	0	1.90735045180364e-05	0	0.0026960946335599	0	0.013673545013071
AT1G02890	4.27238483503545e-10	0	0	8.9645471234771e-05	0	0.01219661858039	0	0.0438127773353059
AT1G02900	0.00456369260214339	0	0	9.5367522590182e-07	0	0.000256770917481895	0	0.0175720955671051
AT1G02910	3.90439197381456e-12	0	0	4.95911117468946e-05	0	0.00680442931327022	0	0.00704059054629149
AT1G02920	8.78315655897792e-05	0	0	2.098085496984e-05	0	0.00295286555104179	0	0.00284347007916494
AT1G02930	2.60491441660983e-06	0	0	3.05176072288583e-05	0	0.00423672013845127	0	0.000804622886658295
AT1G02940	3.95632891635336e-05	0	0	2.38418806475455e-05	0	0.00333802192726464	0	0.00555877662340441
AT1G02950	2.02352989286161e-06	0	0	4.00543594878765e-05	0	0.00552057472586074	0	0.0462256829209634
AT1G02952	0	0	0	2.47955558734473e-05	0	0.00346640738600558	0	0
AT1G02960	1.70811097844842e-05	0	0	4.19617099396802e-05	0	0.00577734564334264	0	0.0189332559525658
AT1G02965	1.67668778212513e-08	0	0	3.05176072288583e-05	0	0.00423672013845127	0	0.0193691520371198
AT1G02970	0.000146851252432546	0	0	2.28882054216437e-05	0	0.00320963646852369	0	0.0339845429068025
AT1G02980	0.00112439934737734	0	0	3.52859833583674e-05	0	0.00487864743215601	0	0.00142069176283747
AT1G02990	2.3477590965629e-09	0	0	7.34329923944401e-05	0	0.0100140657817939	0	0.00500495796656168
AT1G03000	2.27849812775086e-10	0	0	7.24793171685382e-05	0	0.00988568032305296	0	0.0294575197115931
AT1G03010	1.26319627572134e-08	0	0	9.82285482678873e-05	0	0.0133520877090585	0	0.0190811716115262
AT1G03020	0.00706582320077071	0	0	1.90735045180363e-06	0	0.000385156376222843	0	0.010829244678373
AT1G03022	0	0	0	3.81470090360729e-06	0	0.000641927293704738	0	0
AT1G03030	1.98004705610715e-05	0	0	4.19617099396802e-05	0	0.00577734564334264	0	0.117755993291306
AT1G03040	4.85248565860478e-06	0	0	5.62668383282075e-05	0	0.00770312752445685	0	0.0798178753148082
AT1G03050	0.0014249161612611	0	0	5.81741887800109e-05	0	0.00795989844193874	0	0.000237657771928059
AT1G03055	2.85507338011519e-12	0	0	6.96182914908328e-05	0	0.00950052394683012	0	0.000175256834961696
AT1G03060	1.77612864282214e-08	0	0	9.72748730419857e-05	0	0.0132237022503176	0	0.0206515247101996
AT1G03070	0.0146877613568885	0	0	7.53403428462438e-05	0	0.0102708366992758	0	0.000403829423104271
AT1G03080	3.22596957332459e-07	0	0	6.10352144577165e-05	0	0.00834505481816159	0	0.0143899815920962
AT1G03090	7.82116215521286e-05	0	0	6.38962401354219e-05	0	0.00873021119438443	0	0.0219552246064891
AT1G03100	0.00278241264426523	0	0	8.58307703311638e-06	0	0.00128385458740948	0	0.010972099510453
AT1G03103	1.11397110605185e-06	0	0	3.43323081324655e-05	0	0.00475026197341506	0	0.00767909254548727
AT1G03106	0.000101196779023964	0	0	3.43323081324655e-05	0	0.00475026197341506	0	0.0273290736664637
AT1G03110	2.16358287285756e-05	0	0	3.52859833583674e-05	0	0.00487864743215601	0	0.0145956301225408
AT1G03120	5.34140158500702e-11	0	0	6.00815392318147e-05	0	0.00821666935942064	0	0.0117680091570667
AT1G03130	6.55076978608804e-07	0	0	3.05176072288583e-05	0	0.00423672013845127	0	0.0230742013120311
AT1G03140	7.04633114482934e-06	0	0	6.48499153613238e-05	0	0.00885859665312538	0	0.0472702163934548
AT1G03150	4.74042081311018e-08	0	0	3.43323081324655e-05	0	0.00475026197341506	0	0.0174366614127811
AT1G03160	5.94716585173705e-15	0	0	8.10623942016548e-05	0	0.0110411494517215	0	0.00743276786767415
AT1G03170	0.000650358835583901	0	0	4.67300860691893e-05	0	0.00641927293704738	0	0.00093314746350721
AT1G03180	0.00116456155442377	0	0	1.62124788403309e-05	0	0.00231093825733706	0	0.025318237537045
AT1G03190	7.18816655906821e-05	0	0	4.29153851655818e-05	0	0.00590573110208358	0	0.0222828103146359
AT1G03210	1.92311202370749e-07	0	0	3.05176072288583e-05	0	0.00423672013845127	0	0.0675354607934483
AT1G03220	5.76422455026126e-07	0	0	6.38962401354219e-05	0	0.00873021119438443	0	0.0312960645023162
AT1G03230	1.11020775109985e-06	0	0	3.62396585842692e-05	0	0.00500703289089695	0	0.00997682291903581
AT1G03240	0.00255303815628577	0	0	9.5367522590182e-07	0	0.000256770917481895	0	0.0176953694558129
AT1G03250	6.50130934095239e-07	0	0	2.86102567770546e-05	0	0.00397994922096937	0	0.000493800778058841
AT1G03260	5.07993786721261e-08	0	0	5.14984621986984e-05	0	0.00706120023075211	0	0.0795982548252393
AT1G03270	1.24606659109547e-10	0	0	6.96182914908328e-05	0	0.00950052394683012	0	0.0244020093277058
AT1G03280	4.96031473153736e-06	0	0	4.29153851655818e-05	0	0.00590573110208359	0	0.0065994854278829
AT1G03290	9.1446657731771e-06	0	0	3.71933338101709e-05	0	0.0051354183496379	0	0.01708759067986
AT1G03300	9.14111801892633e-05	0	0	4.95911117468946e-05	0	0.00680442931327022	0	9.88143326386731e-06
AT1G03310	7.37189876644083e-10	0	0	4.29153851655818e-05	0	0.00590573110208358	0	0.000222591072821624
AT1G03320	8.94438817129364e-13	0	0	4.10080347137783e-05	0	0.00564896018460169	0	0.0561250053818051
AT1G03330	0.000657395654788623	0	0	1.23977779367237e-05	0	0.00179739642237327	0	0.0342119236697358
AT1G03340	3.28887718498797e-07	0	0	1.62124788403309e-05	0	0.00231093825733706	0	0.00873373443519895
AT1G03350	1.14118944134466e-07	0	0	4.00543594878765e-05	0	0.00552057472586074	0	0.0516917847368656
AT1G03360	3.14573697731115e-07	0	0	5.14984621986984e-05	0	0.00706120023075211	0	0.0243018335130021
AT1G03365	5.44232365818653e-06	0	0	4.67300860691893e-05	0	0.00641927293704737	0	0.0436039009174966
AT1G03370	6.2925115508709e-11	0	0	5.24521374246e-05	0	0.00718958568949306	0	0.000875690470108288
AT1G03380	2.96661165233529e-09	0	0	7.24793171685382e-05	0	0.00988568032305296	0	0.0345944087276328
AT1G03390	4.43377175825129e-18	0	0	5.72205135541091e-05	0	0.0078315129831978	0	0.00324193729783844
AT1G03400	0.000455296457895616	0	0	1.62124788403309e-05	0	0.00231093825733706	0	0.00927809366618714
