"","EdgeCount","degree_in","degree_out","BetweennessCentrality","eigenvector_centrality","ClusteringCoefficient","pagerank"
"AT1G55940",0.000512776685753354,12,0,1.51570665569248e-08,0.0145901684136834,0.46969696969697,4.22966106045439e-05
"AT1G55950",0.000854627809588924,20,0,1.38278208342099e-08,0.0267536977910568,0.536842105263158,4.23581672645439e-05
"AT1G55960",0.000640970857191693,15,0,6.72263797598558e-09,0.0193250257157982,0.676190476190476,4.23530407099897e-05
"AT1G55970",0.000854627809588924,20,0,3.40609672850534e-08,0.0198808726950795,0.552631578947368,4.24617216352958e-05
"AT1G55980",0.000470045295273908,11,0,2.38958760557413e-09,0.0104494627671159,0.636363636363636,4.23210475373475e-05
"AT1G56000",4.27313904794462e-05,1,0,0,0.000477791339212639,0,4.22025227351776e-05
"AT1G56010",0.0016665242286984,39,0,1.17859905268128e-07,0.0302876491554621,0.299595141700405,4.31415790100159e-05
"AT1G56020",0.00170925561917785,40,0,1.77545296064512e-07,0.0324133581578324,0.278205128205128,4.29657333248117e-05
"AT1G56030",0.000683702247671139,16,0,4.68531796732452e-08,0.0188753348487222,0.425,4.24447819744007e-05
"AT1G56040",0.00106828476198616,25,0,2.55015895865011e-08,0.0236044061611255,0.4,4.25529218002031e-05
"AT1G56045",0.000555508076232801,13,0,3.53509114641325e-09,0.0103175545498782,0.564102564102564,4.2396060133175e-05
"AT1G56050",0.000640970857191693,15,0,1.50015395172834e-08,0.014993474999786,0.504761904761905,4.23973088206356e-05
"AT1G56060",0.000854627809588924,20,0,1.06970831064477e-07,0.0191375807568389,0.247368421052632,4.25998401217442e-05
"AT1G56070",0.000427313904794462,10,0,4.67968666129778e-09,0.0106703456134156,0.533333333333333,4.23090009990188e-05
"AT1G56080",0.00136740449534228,32,0,6.66482746985291e-08,0.0296091618943917,0.423387096774194,4.27586149059064e-05
"AT1G56085",0.000256388342876677,6,0,9.2724806740923e-09,0.0056465310090617,0.4,4.23864727297819e-05
"AT1G56090",0.000299119733356123,7,0,2.09152447643798e-08,0.00545651116978962,0.238095238095238,4.2416212016531e-05
"AT1G56100",0.000256388342876677,6,0,5.60070003999495e-09,0.00669770411217588,0.4,4.22950146987645e-05
"AT1G56110",0.000683702247671139,16,0,1.17146007162438e-07,0.0120348470926946,0.458333333333333,4.251661777356e-05
"AT1G56120",0.00119647893342449,28,0,8.61702096509023e-08,0.0237260792130031,0.378306878306878,4.275116936964e-05
"AT1G56130",0.000811896419109478,19,0,3.85692423093901e-08,0.0163530049139223,0.47953216374269,4.26639856486919e-05
"AT1G56140",0.000811896419109478,19,0,2.81967414087475e-08,0.0152386761787351,0.43859649122807,4.25299934753639e-05
"AT1G56145",0.00188018118109563,44,0,2.75220437920515e-07,0.0390794831474085,0.364693446088795,4.3278358751137e-05
"AT1G56150",0.00149559866678062,35,0,3.3651499002171e-07,0.0290553625617163,0.32436974789916,4.33371937601036e-05
"AT1G56160",0.00196564396205453,46,0,1.15328464380179e-07,0.0355455846046459,0.368115942028986,4.33717093301444e-05
"AT1G56170",0.000470045295273908,11,0,1.34942727697739e-08,0.00761800874172861,0.418181818181818,4.24307631307279e-05
"AT1G56180",0.000256388342876677,6,0,8.61823435031034e-09,0.00441229185200122,0.333333333333333,4.22787113292257e-05
"AT1G56190",0.0022220323049312,52,0,4.18158931349157e-07,0.0319848968718387,0.335595776772247,4.48068698204575e-05
"AT1G56200",0.000128194171438339,3,0,4.80753909497342e-10,0.00256655320394964,0.666666666666667,4.22402578386015e-05
"AT1G56210",0.00102555337150671,24,0,4.35373677495296e-08,0.0278339256644549,0.452898550724638,4.24661460607389e-05
"AT1G56220",0.00183744979061619,43,0,1.83436617151949e-07,0.0348420061773807,0.382059800664452,4.30589648166751e-05
"AT1G56230",0.00183744979061619,43,0,1.94242191635597e-07,0.0494332524588939,0.458471760797342,4.29763244894075e-05
"AT1G56233",0.000598239466712247,14,0,3.12912186006583e-08,0.0142612663085265,0.461538461538462,4.24220732671291e-05
"AT1G56240",0.000769165028630032,18,0,8.87118706599468e-09,0.0186245143100441,0.516339869281046,4.23971245508765e-05
"AT1G56250",0.00123921032390394,29,0,4.29925758442475e-08,0.0262893065815219,0.507389162561576,4.26356960854397e-05
"AT1G56260",0.000683702247671139,16,0,2.2735466360661e-08,0.0168038311052489,0.366666666666667,4.25920680698719e-05
"AT1G56270",0.00141013588582172,33,0,8.69921650110101e-08,0.0366520224892973,0.46780303030303,4.25330540527389e-05
"AT1G56280",0.000299119733356123,7,0,8.40769563598304e-09,0.00860408792197079,0.523809523809524,4.2268200867695e-05
"AT1G56290",0.000213656952397231,5,0,5.3956245928356e-09,0.0049485918453729,0.5,4.22568571902693e-05
"AT1G56300",0.000854627809588924,20,0,2.44415519297863e-07,0.0167750407055309,0.273684210526316,4.3777762329359e-05
"AT1G56310",0.000982821981027263,23,0,1.85306610862619e-07,0.0202491865670895,0.304347826086957,4.30295763548709e-05
"AT1G56320",0.000256388342876677,6,0,4.8939508195403e-09,0.00236495593247961,0.2,4.24163814543736e-05
"AT1G56330",0.00115374754294505,27,0,1.80318969239511e-08,0.0268740078446178,0.541310541310541,4.25659586765013e-05
"AT1G56340",0.00119647893342449,28,0,6.2926060539578e-08,0.020854577166205,0.380952380952381,4.28693357349698e-05
"AT1G56345",0.000470045295273908,11,0,1.38793577443723e-08,0.00777540183560959,0.636363636363636,4.2514183501449e-05
"AT1G56350",0.000299119733356123,7,0,1.45512133110912e-08,0.00489958471162473,0.476190476190476,4.24549997353335e-05
"AT1G56360",0.00106828476198616,25,0,2.47253382071701e-08,0.0324292179855762,0.473333333333333,4.23952474991854e-05
"AT1G56380",0.00132467310486283,31,0,5.06055296628443e-08,0.0367075851679623,0.479569892473118,4.24759838229655e-05
"AT1G56385",0.00132467310486283,31,0,2.13029572471711e-08,0.0369470978652684,0.554838709677419,4.25732700543919e-05
"AT1G56400",0.00264934620972566,62,0,2.53206070639008e-07,0.0586533229324432,0.382866208355368,4.33230587409527e-05
"AT1G56410",0.00119647893342449,28,0,2.48974793931113e-07,0.0311755312847198,0.515873015873016,4.26363938304476e-05
"AT1G56415",0.000940090590547816,22,0,2.19858740234773e-08,0.0234642008938091,0.627705627705628,4.25936161998226e-05
"AT1G56418",0.00175198700965729,41,0,7.82708076144779e-08,0.042922227366345,0.439024390243902,4.2788940553372e-05
"AT1G56423",0.000384582514315016,9,0,5.78861178423038e-09,0.00968725858475987,0.472222222222222,4.231655060503e-05
"AT1G56430",0.000769165028630032,18,0,3.63958437524358e-08,0.0220083295753468,0.483660130718954,4.24101483761571e-05
"AT1G56440",0.000512776685753354,12,0,2.33078407697328e-08,0.0100671203335826,0.393939393939394,4.23839542459135e-05
"AT1G56450",0.000470045295273908,11,0,2.02590969696194e-08,0.00905040965042253,0.4,4.23760315528645e-05
"AT1G56460",0.00123921032390394,29,0,4.29145497616453e-08,0.0224354886899412,0.433497536945813,4.28290913715729e-05
"AT1G56500",0.00209383813349286,49,0,3.00730825315997e-07,0.0330385738720702,0.386904761904762,4.3777338941733e-05
"AT1G56510",0.000299119733356123,7,0,1.78053381066259e-09,0.00830756968380984,0.714285714285714,4.2267965143964e-05
"AT1G56530",4.27313904794462e-05,1,0,0,0.00120105350038583,0,4.21912104620707e-05
"AT1G56540",0.000811896419109478,19,0,3.38419000428675e-08,0.017563481897522,0.47953216374269,4.24650906915575e-05
"AT1G56550",0.00200837535253397,47,0,1.7535839478703e-07,0.0472047442189568,0.45513413506013,4.30588346931465e-05
"AT1G56553",0.00115374754294505,27,0,3.12176095820201e-08,0.0348607204759017,0.527065527065527,4.24719353956758e-05
"AT1G56555",0.000940090590547816,22,0,4.22577597040342e-08,0.0154556996149937,0.337662337662338,4.29681635813469e-05
"AT1G56560",0.000427313904794462,10,0,9.57518127461335e-09,0.00933099618268195,0.555555555555556,4.2356035014781e-05
"AT1G56570",0.000512776685753354,12,0,3.39667518380699e-08,0.0120032554704601,0.287878787878788,4.23404328779013e-05
"AT1G56580",0.00200837535253397,47,0,2.01193081614663e-07,0.0452589757209914,0.407030527289547,4.30031207649442e-05
"AT1G56590",0.00226476369541065,53,0,1.54401955155164e-07,0.0496442303678468,0.349056603773585,4.29711135820626e-05
"AT1G56600",0.00252115203828733,59,0,3.61651177809089e-07,0.050392434891195,0.389830508474576,4.34726929004739e-05
"AT1G56610",0.000854627809588924,20,0,6.14907239277625e-09,0.0302063095055242,0.557894736842105,4.23397972634309e-05
"AT1G56620",0.00128194171438339,30,0,8.53184063404462e-08,0.0318485835483792,0.402298850574713,4.27160737716344e-05
"AT1G56630",0.00089735920006837,21,0,2.73250681740022e-08,0.0248995009515988,0.538095238095238,4.24039296999436e-05
"AT1G56650",0.00132467310486283,31,0,4.55378334635907e-08,0.0362746387426644,0.443010752688172,4.25879038705974e-05
"AT1G56660",0.00192291257157508,45,0,2.55629368150403e-07,0.0477754535285928,0.452525252525253,4.32428916831676e-05
"AT1G56670",0.00115374754294505,27,0,2.61053058737343e-07,0.0224855696959783,0.301994301994302,4.32979785799129e-05
"AT1G56680",0.000555508076232801,13,0,1.2761137465792e-08,0.0165628516118117,0.474358974358974,4.23422768444583e-05
"AT1G56690",0.000982821981027263,23,0,7.42404050667577e-08,0.0218286512047189,0.411067193675889,4.27408172963271e-05
"AT1G56700",0.00115374754294505,27,0,2.21352789396391e-08,0.0312276708363657,0.584045584045584,4.25411203426823e-05
"AT1G56710",0.00209383813349286,49,0,1.23028591577229e-07,0.037386897650169,0.355442176870748,4.32805498893888e-05
"AT1G56720",0.000256388342876677,6,0,3.15018590942005e-09,0.00743568905111086,0.4,4.22688573221672e-05
"AT1G57540",0.0011110161524656,26,0,3.71000770034767e-08,0.0351336670494009,0.550769230769231,4.24168011733574e-05
"AT1G57550",0.00149559866678062,35,0,5.07971510594537e-08,0.0409814711922877,0.507563025210084,4.26139149034385e-05
"AT1G57560",0.000982821981027263,23,0,3.51805028754732e-08,0.0300282731243988,0.616600790513834,4.24193800784311e-05
"AT1G57565",0.00209383813349286,49,0,1.17047213697675e-07,0.04004384491972,0.352040816326531,4.33640392620388e-05
"AT1G57570",0.00034185112383557,8,0,1.70168078136626e-08,0.00739801122644984,0.142857142857143,4.22975846519603e-05
"AT1G57580",0.00205110674301342,48,0,9.95493870824375e-08,0.0391029575654242,0.36436170212766,4.33593554950889e-05
"AT1G57590",0.000640970857191693,15,0,2.95689281119308e-08,0.016978657899679,0.342857142857143,4.23953357108646e-05
"AT1G57600",0.00128194171438339,30,0,3.81673489711062e-08,0.0317917265591392,0.480459770114943,4.25515373780116e-05
"AT1G57610",0.00153833005726006,36,0,8.51478276261426e-08,0.0396938943865138,0.447619047619048,4.26658041535099e-05
"AT1G57613",0.00141013588582172,33,0,9.87194265790125e-08,0.0374071308082078,0.518939393939394,4.26214615994176e-05
"AT1G57620",0.000470045295273908,11,0,1.86520001379814e-08,0.0122756012917419,0.490909090909091,4.23834164345931e-05
"AT1G57630",0.000683702247671139,16,0,9.88278452243792e-09,0.016160106972556,0.441666666666667,4.23878738112499e-05
"AT1G57650",0.0011110161524656,26,0,3.24233245026711e-08,0.0244989705692529,0.470769230769231,4.27832562723721e-05
"AT1G57660",0.000769165028630032,18,0,1.55539664216896e-07,0.0204277663510326,0.568627450980392,4.24443630388971e-05
"AT1G57670",0.00102555337150671,24,0,5.04471277531174e-08,0.0284630275170458,0.547101449275362,4.24893756499018e-05
"AT1G57680",0.00136740449534228,32,0,9.66646760088389e-08,0.0342019717119745,0.417338709677419,4.2880192779504e-05
"AT1G57690",0.000940090590547816,22,0,5.23036381709859e-08,0.0228654908095715,0.432900432900433,4.24520382118914e-05
"AT1G57700",0.00136740449534228,32,0,4.21860472782714e-08,0.0375771939463717,0.554435483870968,4.25395868950742e-05
"AT1G57720",0.00188018118109563,44,0,1.56452018815231e-07,0.0442472860620123,0.392177589852008,4.28233857522181e-05
"AT1G57730",0.000256388342876677,6,0,3.94892750974074e-09,0.00672600311661778,0.533333333333333,4.22883481467649e-05
"AT1G57750",0.00217930091445176,51,0,2.11035347964887e-07,0.0455131655895716,0.334117647058824,4.32661158036173e-05
"AT1G57760",0.000811896419109478,19,0,2.97774930557617e-08,0.022444619229205,0.467836257309941,4.24809775614761e-05
"AT1G57765",0.000384582514315016,9,0,3.95540539207794e-09,0.0138116249889789,0.638888888888889,4.22961126090828e-05
"AT1G57770",0.000256388342876677,6,0,1.34101292770981e-09,0.00695239768859389,0.533333333333333,4.22892641722137e-05
"AT1G57777",0.000982821981027263,23,0,1.64998526451219e-08,0.0240169230218638,0.442687747035573,4.25257736510193e-05
"AT1G57780",0.0011110161524656,26,0,3.28616406894601e-08,0.0271449670872762,0.424615384615385,4.25513965851586e-05
"AT1G57790",0.00119647893342449,28,0,2.20289140261659e-08,0.0381899461098206,0.574074074074074,4.24528977544329e-05
"AT1G57800",0.000811896419109478,19,0,4.41309755524555e-08,0.0171037153246501,0.426900584795322,4.25525551612099e-05
"AT1G57820",0.00213656952397231,50,0,2.56423530362415e-07,0.0474742739309695,0.355102040816327,4.30406014336511e-05
"AT1G57830",0.00153833005726006,36,0,9.28546976388537e-08,0.0338025971292108,0.404761904761905,4.27416923821648e-05
"AT1G57850",0.000982821981027263,23,0,4.03190458398732e-08,0.0220027950552738,0.395256916996047,4.25198923650145e-05
"AT1G57870",0.00273480899068456,64,0,3.61071650577152e-07,0.0514693838903268,0.318948412698413,4.36844209028131e-05
"AT1G57906",0.00188018118109563,44,0,2.44373052071245e-07,0.0502463222102398,0.408033826638478,4.27275708275487e-05
"AT1G57943",0.000213656952397231,5,0,2.94466169020126e-10,0.0084109292545329,0.5,4.22129409244855e-05
"AT1G57980",0.000427313904794462,10,0,1.76034818267412e-09,0.0124116096489572,0.466666666666667,4.22732252769547e-05
"AT1G57990",0.00128194171438339,30,0,1.03791794449067e-07,0.0321073685823554,0.439080459770115,4.25280188459275e-05
"AT1G58007",0.00119647893342449,28,0,7.1837046311366e-08,0.0309020309321151,0.425925925925926,4.26092737591177e-05
"AT1G58025",0.000982821981027263,23,0,7.38035832017723e-08,0.0217520308394637,0.411067193675889,4.26167300247178e-05
"AT1G58030",0.000769165028630032,18,0,4.69114690670964e-08,0.0213756128863029,0.490196078431373,4.23718083742228e-05
"AT1G58037",0.00217930091445176,51,0,2.28622105870058e-07,0.0378925861117281,0.313725490196078,4.34834346342431e-05
"AT1G58050",0.000427313904794462,10,0,2.09858884147168e-08,0.0107904765016719,0.266666666666667,4.23466614847238e-05
"AT1G58055",0.000384582514315016,9,0,4.56281296709999e-09,0.0127049341256789,0.416666666666667,4.224813702428e-05
"AT1G58060",0.00145286727630117,34,0,1.19619234157242e-07,0.0321895020750534,0.440285204991087,4.28941810230097e-05
"AT1G58070",0.00145286727630117,34,0,1.36872313325363e-07,0.0331242042288013,0.445632798573975,4.28582111781462e-05
"AT1G58080",0.000726433638150585,17,0,1.17557777067863e-08,0.0225880233954089,0.595588235294118,4.23280710131541e-05
"AT1G58090",0.00158106144773951,37,0,1.10389495253572e-06,0.0417298974444843,0.447447447447447,4.33949856607392e-05
"AT1G58100",0.00226476369541065,53,0,3.01126554830197e-07,0.0512504194533373,0.444847605224964,4.32130105238538e-05
"AT1G58110",0.00141013588582172,33,0,5.80008999900375e-08,0.037600771088868,0.579545454545455,4.27223321559043e-05
"AT1G58120",0.00269207760020511,63,0,2.17127683220327e-07,0.0589901937223874,0.390681003584229,4.34688234316936e-05
"AT1G58150",0.000213656952397231,5,0,4.90328890673101e-09,0.00478819028372919,0.2,4.22582488020203e-05
"AT1G58160",0.000598239466712247,14,0,3.13533123109313e-08,0.0146113633419719,0.637362637362637,4.25200693200508e-05
"AT1G58170",0.00179471840013674,42,0,2.41787128514318e-07,0.0325379665241452,0.278745644599303,4.32655110648826e-05
"AT1G58180",0.00119647893342449,28,0,3.11024400564457e-08,0.0274965522020234,0.415343915343915,4.26105078656168e-05
"AT1G58190",0.000769165028630032,18,0,3.15058738021106e-08,0.0131012132964848,0.235294117647059,4.25049284841281e-05
"AT1G58200",0.000598239466712247,14,0,2.13991151564357e-08,0.0135596291293983,0.43956043956044,4.25173874845706e-05
"AT1G58210",0.000726433638150585,17,0,5.52391526441549e-08,0.016364612583258,0.404411764705882,4.26400377162642e-05
"AT1G58220",0.00145286727630117,34,0,1.74880321864469e-07,0.0282451714850025,0.322638146167558,4.28389234270101e-05
"AT1G58225",0.00145286727630117,34,0,1.76465652331639e-07,0.0310073470340242,0.354723707664884,4.28027308586215e-05
"AT1G58230",0.000640970857191693,15,0,1.06428362664523e-08,0.0170852807686107,0.447619047619048,4.2332714852746e-05
"AT1G58235",0.000769165028630032,18,0,2.05880772710971e-08,0.0164340492704527,0.398692810457516,4.24765527963063e-05
"AT1G58242",0.000854627809588924,20,0,8.73267730260592e-09,0.0264342175768453,0.573684210526316,4.23826494730844e-05
"AT1G58250",0.00119647893342449,28,0,1.85606821132532e-07,0.0264579858674448,0.35978835978836,4.29329224184176e-05
"AT1G58260",0.00132467310486283,31,0,7.7947019934915e-08,0.0379451040234852,0.50752688172043,4.25826102221896e-05
"AT1G58265",0.00149559866678062,35,0,9.05732131308944e-08,0.0288931453623112,0.307563025210084,4.29246788752966e-05
"AT1G58270",0.00158106144773951,37,0,1.18981582478776e-07,0.0301196067873938,0.279279279279279,4.2881818505829e-05
"AT1G58280",0.00123921032390394,29,0,6.3638554943541e-08,0.0316779676366234,0.472906403940887,4.25938537654487e-05
"AT1G58290",0.000640970857191693,15,0,1.6139566284319e-08,0.0180185765835752,0.39047619047619,4.23373571233415e-05
"AT1G58300",0.00324758567643791,76,0,3.56211082164518e-07,0.0711462188853781,0.363508771929825,4.35008738139866e-05
"AT1G58310",0.00119647893342449,28,0,4.80999976618192e-08,0.0316330606627453,0.476190476190476,4.25557040871878e-05
"AT1G58320",0.000598239466712247,14,0,2.69865082338453e-08,0.016762508625793,0.450549450549451,4.23250246160393e-05
"AT1G58330",0.00115374754294505,27,0,6.91533595050088e-08,0.0258115748246414,0.393162393162393,4.2648725192891e-05
"AT1G58340",0.000982821981027263,23,0,5.88376322892337e-08,0.0207358116478621,0.411067193675889,4.26474749911446e-05
"AT1G58350",0.00145286727630117,34,0,6.27368296242489e-08,0.0348413073505875,0.424242424242424,4.26155899139378e-05
"AT1G58360",0.000854627809588924,20,0,4.94428655027498e-08,0.023285734706715,0.5,4.24873420142834e-05
"AT1G58370",0.00192291257157508,45,0,5.96020209921247e-08,0.0502922038643729,0.470707070707071,4.28338970235527e-05
"AT1G58380",0.000384582514315016,9,0,9.74828491269672e-09,0.00962471143254665,0.472222222222222,4.23595464552651e-05
"AT1G58390",0.00115374754294505,27,0,3.52706011486689e-08,0.034294393730708,0.444444444444444,4.29056908889936e-05
"AT1G58400",0.000940090590547816,22,0,2.8658416961884e-08,0.0280050881527839,0.558441558441558,4.24584137590855e-05
"AT1G58410",0.0011110161524656,26,0,4.57632048216799e-08,0.0331014673133548,0.449230769230769,4.24434588102468e-05
"AT1G58420",0.000982821981027263,23,0,8.65892481615821e-08,0.0247463888167527,0.438735177865613,4.25395179971855e-05
"AT1G58430",0.000726433638150585,17,0,2.71516319648619e-08,0.0130745200632802,0.316176470588235,4.25462988835215e-05
"AT1G58440",0.000683702247671139,16,0,3.75414828249857e-08,0.0110292471779898,0.4,4.26026317080687e-05
"AT1G58450",0.000384582514315016,9,0,2.82796205856766e-08,0.00641987931884414,0.388888888888889,4.2445185545733e-05
"AT1G58460",0.000598239466712247,14,0,3.07408654497163e-08,0.0159227655914234,0.472527472527473,4.24449138012318e-05
"AT1G58470",0.00123921032390394,29,0,7.547804126162e-07,0.0291850168838208,0.376847290640394,4.29529377427232e-05
"AT1G58602",0.00162379283821896,38,0,1.03734955957584e-07,0.0360168027935968,0.337126600284495,4.29282424206538e-05
"AT1G59453",0.00269207760020511,63,0,2.87797655635895e-07,0.0549502997718817,0.379928315412186,4.35418500265836e-05
"AT1G59500",0.000811896419109478,19,0,1.6039473501916e-08,0.0235547175039628,0.526315789473684,4.23665554838895e-05
"AT1G59510",0.000940090590547816,22,0,2.29743575759452e-08,0.0311951975834429,0.593073593073593,4.23536066729519e-05
"AT1G59520",0.000213656952397231,5,0,4.98383959018154e-09,0.00691634621734222,0.4,4.22180275789106e-05
"AT1G59530",0.0022220323049312,52,0,1.93384860514246e-07,0.0551567061762103,0.435143288084465,4.31821511993638e-05
"AT1G59540",0.00141013588582172,33,0,5.06388567772398e-08,0.0398978188406561,0.526515151515151,4.25776360519874e-05
"AT1G59550",0.00145286727630117,34,0,2.56649888022437e-08,0.040042793614847,0.538324420677362,4.25992443461111e-05
"AT1G59560",0.00149559866678062,35,0,2.08490546551255e-07,0.0403453702277603,0.521008403361345,4.26288512403064e-05
"AT1G59580",0.00132467310486283,31,0,7.20319008400638e-08,0.0283065220169176,0.43010752688172,4.28089690919748e-05
"AT1G59590",0.00179471840013674,42,0,1.65779593270705e-07,0.0425668989765876,0.392566782810685,4.27028124825189e-05
"AT1G59600",0.000384582514315016,9,0,1.48068631254418e-08,0.00887749150132387,0.527777777777778,4.23359320121785e-05
"AT1G59610",0.000384582514315016,9,0,1.70153723699041e-08,0.00878514656542508,0.555555555555556,4.23868826818265e-05
"AT1G59620",0.00141013588582172,33,0,7.47352931960712e-08,0.0343698705347949,0.460227272727273,4.26459030532199e-05
"AT1G59630",0.0011110161524656,26,0,2.37626729079088e-08,0.0349492918194569,0.529230769230769,4.24195838547584e-05
"AT1G59650",0.00102555337150671,24,0,7.94941686383808e-08,0.0291061450543067,0.492753623188406,4.2655516509683e-05
"AT1G59660",0.000213656952397231,5,0,3.90091995725384e-09,0.00807113302003015,0.5,4.22161216952263e-05
"AT1G59670",0.000598239466712247,14,0,1.0187059157637e-08,0.0179578637600157,0.43956043956044,4.23099633559709e-05
"AT1G59675",0.000811896419109478,19,0,3.52672957192898e-08,0.0193342331290435,0.426900584795322,4.25018097490464e-05
"AT1G59680",0.000683702247671139,16,0,5.13484141005064e-08,0.0146605956089342,0.408333333333333,4.24154180784489e-05
"AT1G59690",0.000726433638150585,17,0,3.7454177060664e-08,0.0161481447177146,0.463235294117647,4.26395320722569e-05
"AT1G59700",0.000726433638150585,17,0,3.02354520942089e-08,0.0169819963293242,0.441176470588235,4.25708822874202e-05
"AT1G59710",0.000811896419109478,19,0,1.20239347010447e-08,0.0243306914064518,0.543859649122807,4.24279856587486e-05
"AT1G59720",0.00175198700965729,41,0,2.95087375065607e-07,0.0368475163089485,0.254878048780488,4.3063061858628e-05
"AT1G59722",0.000512776685753354,12,0,8.14118692355788e-09,0.0167116072590357,0.606060606060606,4.23060150363083e-05
"AT1G59725",0.00149559866678062,35,0,1.47565897879607e-07,0.034169882608942,0.39327731092437,4.29498821242434e-05
"AT1G59730",0.000854627809588924,20,0,5.53068713127857e-08,0.0261854219606439,0.510526315789474,4.2439393060593e-05
"AT1G59740",0.00136740449534228,32,0,4.24177862565707e-08,0.0409241646475551,0.508064516129032,4.25138181792256e-05
"AT1G59750",0.00119647893342449,28,0,3.69739967982618e-08,0.0373381394999786,0.492063492063492,4.24515547839717e-05
"AT1G59760",0.000555508076232801,13,0,1.203349138792e-08,0.0147169826454513,0.576923076923077,4.23091013695824e-05
"AT1G59780",0.000427313904794462,10,0,1.41339411063278e-08,0.0106923266830934,0.266666666666667,4.22914553889408e-05
"AT1G59790",0.00158106144773951,37,0,4.57700694046345e-08,0.0444177561603716,0.489489489489489,4.2616494941148e-05
"AT1G59800",0.00102555337150671,24,0,4.38105536804972e-08,0.020511042608286,0.391304347826087,4.26186107505273e-05
"AT1G59820",0.00102555337150671,24,0,1.65472238718608e-07,0.0205114739608895,0.398550724637681,4.32191174227382e-05
"AT1G59830",0.000769165028630032,18,0,2.02909846776836e-08,0.021785714799564,0.496732026143791,4.23440645889885e-05
"AT1G59833",0.000512776685753354,12,0,2.94482739644026e-09,0.0143316435895772,0.46969696969697,4.22965530109501e-05
"AT1G59835",0.00132467310486283,31,0,5.23783605232747e-08,0.0336395946308432,0.421505376344086,4.2655470009462e-05
"AT1G59840",0.00123921032390394,29,0,4.85060654728183e-08,0.0308591384246125,0.38423645320197,4.26405314928971e-05
"AT1G59850",0.00123921032390394,29,0,2.10234959736307e-07,0.0248840752160308,0.266009852216749,4.28078927412632e-05
"AT1G59860",0.00123921032390394,29,0,1.83378666188214e-07,0.0230163151761821,0.344827586206897,4.3043052573139e-05
"AT1G59865",0.00183744979061619,43,0,9.77747286911983e-08,0.0436747931005631,0.398671096345515,4.27594651488194e-05
"AT1G59870",0.00153833005726006,36,0,9.65871740879504e-08,0.0361658132082773,0.444444444444444,4.26626418732832e-05
"AT1G59885",0.00123921032390394,29,0,5.98798129800284e-08,0.0313731382566375,0.470443349753695,4.27926354241992e-05
"AT1G59890",0.000470045295273908,11,0,4.92614237741608e-09,0.0145351053740816,0.490909090909091,4.23269106371382e-05
"AT1G59900",0.00158106144773951,37,0,1.66225617747264e-07,0.0350234899322034,0.408408408408408,4.28252579766988e-05
"AT1G59910",0.00175198700965729,41,0,3.59267749566529e-07,0.0312089508581903,0.358536585365854,4.3736834659576e-05
"AT1G59920",0.000683702247671139,16,0,2.09573937267459e-08,0.0157545543606717,0.466666666666667,4.24730440081018e-05
"AT1G59930",0.000170925561917785,4,0,8.18778405465258e-10,0.00259071916483694,0.666666666666667,4.23479518557974e-05
"AT1G59940",0.000769165028630032,18,0,3.50677138067129e-08,0.0170161661139073,0.405228758169935,4.242544948535e-05
"AT1G59950",0.0011110161524656,26,0,5.60985155896725e-08,0.0255700105455546,0.375384615384615,4.27417006845058e-05
"AT1G59960",0.000427313904794462,10,0,6.88817027598597e-09,0.0111880843298218,0.644444444444444,4.22988631171147e-05
"AT1G59970",0.000726433638150585,17,0,3.44579936664141e-08,0.0186008340943402,0.485294117647059,4.24080386452903e-05
"AT1G59980",0.00136740449534228,32,0,8.16065415538974e-08,0.0387910147700028,0.534274193548387,4.25983524184792e-05
"AT1G59990",0.000256388342876677,6,0,1.30493165225342e-09,0.0039949455420576,0.8,4.2316818871379e-05
"AT1G60000",0.000640970857191693,15,0,1.29068927802305e-08,0.0180274626397554,0.447619047619048,4.23229018341415e-05
"AT1G60010",0.00149559866678062,35,0,1.3862434384093e-07,0.0378238445904995,0.452100840336134,4.26877708895169e-05
"AT1G60030",0.00273480899068456,64,0,1.7979776397502e-07,0.0662122262817235,0.406746031746032,4.31547272106778e-05
"AT1G60040",0.000598239466712247,14,0,3.46070761856344e-08,0.0143510793227884,0.395604395604396,4.25732764134748e-05
"AT1G60050",0.00102555337150671,24,0,4.13135380993053e-08,0.0284176905263425,0.394927536231884,4.2464815709324e-05
"AT1G60060",0.00179471840013674,42,0,1.20168940106939e-07,0.0507447029933036,0.464576074332172,4.2632962912955e-05
"AT1G60070",0.000726433638150585,17,0,1.26282678419697e-07,0.0123162541253711,0.338235294117647,4.29324173566954e-05
"AT1G60080",0.000769165028630032,18,0,3.27162495867154e-08,0.0203223337400886,0.42483660130719,4.24110794069853e-05
"AT1G60090",0.000512776685753354,12,0,8.63011774483822e-09,0.0133428590818767,0.424242424242424,4.23574508786062e-05
"AT1G60095",0.00106828476198616,25,0,1.21594092048068e-07,0.0207411634656891,0.386666666666667,4.31023150760097e-05
"AT1G60110",0.000940090590547816,22,0,6.90329369950618e-08,0.023596891771404,0.341991341991342,4.24318663041472e-05
"AT1G60130",0.000811896419109478,19,0,4.35452819416515e-08,0.017906648549022,0.409356725146199,4.26638708352722e-05
"AT1G60140",0.00213656952397231,50,0,1.41778713746897e-07,0.0504389997257026,0.415510204081633,4.31264678477922e-05
"AT1G60160",0.000940090590547816,22,0,1.40489608333441e-08,0.0294761382657719,0.601731601731602,4.23985748694118e-05
