"","aerial","carpel","dark","flower","leaf","light","pollen","RAM","receptacle","root","SAM"
"AT3G04790",144.627142857143,116.875,138.96,181.993333333333,156.900416666667,157.848666666667,122.7,50.6933333333333,237.927777777778,264.111428571429,243.2425
"AT2G14610",6.45142857142857,8.385,5.80428571428571,9.42,37.3970833333333,37.244,2.97,3.99666666666667,87.6555555555556,108.064285714286,5.36
"AT1G09340",236.987142857143,229.575,195.768571428571,260.993333333333,208.872916666667,229.291111111111,227.415,36.3233333333333,359.424444444444,379.442857142857,357.315
"AT3G56400",29.3628571428571,62.385,11.5942857142857,5.59666666666667,43.7970833333333,48.3208888888889,29.785,4.12666666666667,85.1522222222222,103.805714285714,21.485
"AT3G54050",268.808571428571,236.465,224.631428571429,276.656666666667,249.20875,318.312222222222,308.475,35.35,418.18,436.808571428571,391.7875
"AT3G56910",379.617142857143,441.595,391.684285714286,508.083333333333,410.586666666667,454.705333333333,283.235,287.06,622.881111111111,642.022857142857,622.9375
"AT1G42970",475.44,485.785,403.572857142857,528.223333333333,435.218333333333,568.063555555556,431.43,83.5,721.707777777778,739.612857142857,605.59
"AT5G03350",34.4028571428571,35.65,24.9614285714286,6.80666666666667,43.0158333333333,59.3444444444444,75.44,1.35333333333333,86.69,104.252857142857,50.47
"AT3G57260",46.1571428571429,50.93,5.71285714285714,12.24,51.0004166666667,47.7433333333333,1.39,0,127.926666666667,143.721428571429,2.525
"AT4G21105",157.994285714286,134.655,139.501428571429,177.866666666667,289.051666666667,287.408666666667,80.755,249.246666666667,303.302222222222,337.664285714286,322.675
"AT2G28190",204.324285714286,299.445,159.554285714286,185.753333333333,272.856666666667,270.904888888889,137.92,111.59,451.694444444444,534.267142857143,519.3975
"AT1G75040",41.11,25.845,9.81285714285714,19.3766666666667,34.3683333333333,37.2873333333333,4.815,0.126666666666667,75.31,89.5585714285714,6.04
"AT2G24090",245.55,209.335,253.711428571429,281.093333333333,206.496666666667,209.457111111111,296.2,117.97,293.601111111111,310.577142857143,289.705
"AT4G02530",113.912857142857,135.9,99.6071428571429,119.81,152.04625,158.107777777778,109.135,52.94,244.518888888889,257.882857142857,207.0175
"AT1G64510",232.161428571429,208.83,258.471428571429,345.456666666667,244.880833333333,253.240444444444,198.38,179.646666666667,396.232222222222,409.388571428571,384.725
"AT1G35680",233.034285714286,255.82,225,303.82,265.552083333333,286.462888888889,182.18,147.593333333333,425.99,451.461428571429,438.4525
"AT4G34190",112.178571428571,137.485,102.621428571429,141.786666666667,128.802083333333,155.079555555556,68.53,52.8833333333333,220.295555555556,232.817142857143,215.695
"AT5G25980",285.04,251.29,217.921428571429,293.576666666667,453.58125,798.591777777778,308.49,3.70333333333333,779.32,810.905714285714,689.5725
"AT2G38140",327.21,275.75,354.54,416.506666666667,304.644583333333,345.330222222222,384.495,233.873333333333,461.038888888889,472.96,458.52
"AT3G62030",295.198571428571,294.06,236.811428571429,394.77,388.463333333333,408.009333333333,147.025,82.7233333333333,633.596666666667,700.621428571429,688.95
"AT1G32470",286.314285714286,252.09,273.091428571429,324.48,277.072083333333,336.058222222222,332.845,122.926666666667,450.437777777778,461.552857142857,397.5625
"AT1G74730",91.2057142857143,115.67,70.38,120.42,108.14625,118.014,34.4,22.0166666666667,191.572222222222,201.901428571429,186.38
"AT4G31990",84.2814285714286,50.11,77.2442857142857,95.0666666666667,109.964166666667,104.672,81.705,87.6266666666667,113.698888888889,123.757142857143,109.0725
"AT4G14400",21.8428571428571,32.27,12.67,13.0766666666667,46.1695833333333,73.9422222222222,24.485,0.04,107.447777777778,117.054285714286,32.32
"AT1G03630",74.5771428571429,92.625,54.8357142857143,76.2266666666667,90.5854166666667,96.7426666666667,58.955,13.9966666666667,145.648888888889,162.817142857143,153.35
"AT2G43570",15.0028571428571,10.92,7.49714285714286,10.62,22.5045833333333,20.9066666666667,7.09,17.88,40.3844444444444,49.7685714285714,32.565
"AT3G44890",131.884285714286,113.17,141.255714285714,179.893333333333,143.948333333333,155.402222222222,133.27,97.4033333333333,216.154444444444,225.952857142857,215.0225
"AT5G40370",81.66,97.76,59.5842857142857,68.61,143.814166666667,174.867111111111,50.14,162.343333333333,173.058888888889,184.471428571429,162.415
"AT3G08610",228.592857142857,226.34,175.138571428571,205.666666666667,324.768333333333,321.495333333333,136.195,327.27,304.075555555556,336.665714285714,306.515
"AT1G05190",312.45,316.25,311.16,326.05,299.279166666667,305.535111111111,406.71,198.506666666667,441.187777777778,450.181428571429,428.8425
"AT1G60000",53.9242857142857,54.65,55.75,68.78,50.9095833333333,58.9262222222222,52.41,40.7233333333333,75.5944444444444,84.03,66.76
"AT5G30510",160.477142857143,194.24,156.834285714286,215.953333333333,219.512916666667,243.475333333333,106.46,129.073333333333,326.316666666667,334.725714285714,316.5325
"AT5G24530",31.2185714285714,32.815,14.6257142857143,9.84666666666667,40.8829166666667,35.5462222222222,19.17,38.6633333333333,75.8388888888889,83.8842857142857,57.3775
"AT5G38980",72.9214285714286,73.89,60.7514285714286,79.6766666666667,71.3545833333333,140.170666666667,62.58,4.58333333333333,141.832222222222,150.201428571429,97.43
"AT1G25440",58.0485714285714,90.765,42.52,59.7,73.5466666666667,111.300222222222,34.18,21.3233333333333,111.362222222222,120.211428571429,103.835
"AT2G39470",70.2885714285714,89.355,54.2757142857143,76.82,83.155,87.5686666666667,49.73,14.47,154.391111111111,162.14,137.1575
"AT1G19960",16.1314285714286,16.625,11.7542857142857,18.74,23.9566666666667,23.0137777777778,10.505,3.52333333333333,44.6866666666667,52.2771428571429,35.66
"AT4G39730",66.0771428571429,53.29,61.18,78.98,124.964583333333,111.770888888889,44.21,142.333333333333,132.202222222222,150.05,139.255
"AT1G54500",89.8985714285714,104.145,84.1971428571429,88.91,100.759583333333,119.913555555556,102.395,55.92,174.143333333333,184.012857142857,176.14
"AT3G55800",225.395714285714,208.605,209.458571428571,279.99,269.393333333333,283.352444444444,216.485,89.7,440.693333333333,448.234285714286,358.7775
"AT1G55480",54.9542857142857,61.525,42.5885714285714,60.84,69.7033333333333,68.0426666666667,43.07,8.97333333333333,112.457777777778,120.201428571429,109.8325
"AT5G28750",119.135714285714,130.84,107.017142857143,169.966666666667,133.65875,148.598,57.145,72.0866666666667,202.324444444444,209.677142857143,192.55
"AT1G72020",154.397142857143,114.765,134.155714285714,171.106666666667,281.65375,247.571111111111,82.38,281.376666666667,263.784444444444,289.845714285714,265.105
"AT2G42690",42.0528571428571,45.36,35.2714285714286,51.8566666666667,54.54375,64.9066666666667,25.205,16.89,96.0188888888889,103.33,74.29
"AT4G25050",259.325714285714,243.925,240.388571428571,302.443333333333,253.37625,238.007777777778,262.385,82.31,408.31,427.242857142857,420.19
"AT4G26850",53.2285714285714,64.91,52.83,58.3333333333333,70.8458333333333,87.7255555555556,46.44,49.4333333333333,112.383333333333,119.387142857143,91.6825
"AT3G27160",195.377142857143,217.005,191.864285714286,251.366666666667,215.0175,216.817333333333,151.345,121.9,309.16,316.151428571429,293.4775
"AT1G22630",41.8071428571429,60.395,32.5814285714286,42.4733333333333,47.8933333333333,47.3855555555556,29.83,13.41,77.6944444444444,85.4042857142857,77.185
"AT1G50900",111.057142857143,117.47,106.06,157.68,104.868333333333,128.217555555556,66.92,61.5266666666667,164.44,173.002857142857,165.635
"AT3G10920",159.261428571429,114.935,138.838571428571,173.333333333333,251.85,220.338666666667,120.155,243.68,239.28,258.637142857143,227.285
"AT3G45160",65.58,43.09,35.6457142857143,59.9133333333333,100.57125,67.4964444444444,22.415,82.03,92.4622222222222,107.3,98.355
"AT1G44575",560.357142857143,517.94,523.808571428571,736.013333333333,539.742083333333,590.222222222222,441.725,174.59,899.031111111111,905.371428571429,839.6225
"AT3G15190",219.477142857143,224.63,223.147142857143,298.493333333333,225.642916666667,234.405555555556,165.15,137.846666666667,296.34,305.242857142857,295.3425
"AT5G08050",73.3914285714286,88.735,69.2042857142857,94.9866666666667,85.6079166666667,83.02,44.285,38.2933333333333,147.322222222222,160.361428571429,154.29
"AT4G01070",37.3485714285714,19.97,25.5585714285714,28.63,59.395,52.8246666666667,27.275,51.4333333333333,61.4611111111111,68.5357142857143,61.59
"AT3G13410",67.4557142857143,56.72,59.4428571428571,51.0833333333333,121.254166666667,113.418222222222,76.23,120.73,125.816666666667,131.532857142857,120.0475
"AT3G12780",367.962857142857,372.5,308.267142857143,438.5,400.130833333333,480.075777777778,290.21,111.073333333333,659.997777777778,665.455714285714,551.9075
"AT2G34620",28.74,24.78,25.8957142857143,34.1033333333333,32.9583333333333,34.6588888888889,28.015,7.69,61.49,68.6057142857143,62.6975
"AT1G76960",13.1357142857143,34.06,3.75857142857143,5.64333333333333,22.4025,26.9331111111111,3.45,0,55.9655555555556,61.2657142857143,14.4875
"AT3G26710",42.3428571428571,49.27,43.26,56.73,53.2716666666667,57.1044444444444,32.265,36.32,86.55,91.8785714285714,81.02
"AT5G10760",7.55428571428571,15.46,1.30285714285714,2.02,15.8045833333333,19.6595555555556,1.465,0.02,39.0611111111111,44.3257142857143,3.8775
"AT3G02730",151.768571428571,203.935,107.477142857143,161.153333333333,152.473333333333,163.531111111111,86.295,15.86,300.838888888889,306.047142857143,272.155
"AT5G12860",125.094285714286,80.255,120.354285714286,187.456666666667,131.09375,133.435555555556,82.69,70.3533333333333,178.727777777778,192.451428571429,174.2575
"AT1G62780",60.0614285714286,48.07,62.7285714285714,59.5,95.13375,90.1633333333333,98.01,38.2166666666667,120.646666666667,128.162857142857,122.9
"AT1G56190",76.0585714285714,55.955,69.6271428571429,90.8433333333333,97.4183333333333,100.140888888889,72.135,54.0333333333333,122.712222222222,127.694285714286,95.45
"AT1G75350",206.555714285714,248.64,194.618571428571,268.813333333333,226.538333333333,245.985777777778,150.18,140.65,344.867777777778,354.064285714286,349.075
"AT3G25530",81.9457142857143,57.945,74.6014285714286,91.8233333333333,124.7825,117.011777777778,77.015,94.8533333333333,127.124444444444,132.241428571429,113.3375
"AT1G15980",57.0314285714286,74.825,41.0085714285714,44.45,66.73,69.1935555555555,63.125,10.1233333333333,113.521111111111,118.277142857143,108.6225
"AT4G24770",359.31,398.41,367.782857142857,439.036666666667,370.785833333333,438.611333333333,359.85,264.91,504.794444444444,509.617142857143,501.7175
"AT1G53240",136.675714285714,77.255,119.405714285714,166.27,208.582916666667,185.118888888889,99.9,161.503333333333,191.877777777778,222.888571428571,218.2375
"AT2G44620",69.6085714285714,63.08,69.0171428571429,74.5966666666667,115.69,110.463111111111,61.125,117.836666666667,120.51,127.024285714286,121.85
"AT1G29070",244.988571428571,205.6,262.485714285714,327.466666666667,242.274583333333,271.042222222222,268.83,173.576666666667,346.458888888889,350.995714285714,337.2
"AT3G17930",72.1014285714286,85.555,54.8114285714286,62.6633333333333,77.85375,93.0724444444444,72.18,33.03,101.275555555556,105.747142857143,91.67
"AT2G21530",57.5357142857143,61.78,49.83,55.5233333333333,63.9416666666667,75.3075555555556,68.49,20.6933333333333,110.901111111111,115.362857142857,101.195
"AT2G20890",212.905714285714,214.84,213,218.056666666667,220.475416666667,253.232888888889,262.89,137.786666666667,344.85,349.277142857143,313.795
"AT4G28660",82.7885714285714,71.195,75.3614285714286,110.88,115.935,101.585111111111,58.66,21.6866666666667,144.576666666667,162.372857142857,158.2375
"AT2G34460",38.8728571428571,49.58,28.1871428571429,51.5566666666667,39.7391666666667,41.92,10.085,13.05,60.31,65.3142857142857,60.1675
"AT2G44050",51.0214285714286,39.8,49.0057142857143,62.9366666666667,73.0016666666667,65.4095555555556,44.715,58.01,72.0433333333333,78.5228571428571,73.36
"AT4G14890",79.5285714285714,78.34,70.5342857142857,107.043333333333,79.66875,92.5333333333333,50.71,18.8333333333333,131.232222222222,144.882857142857,140.9275
"AT5G16710",87.72,92.995,67.6342857142857,87.8733333333333,90.61375,93.7286666666667,80.53,29.3066666666667,145.908888888889,149.831428571429,129.775
"AT3G61220",18.3328571428571,17.645,10.3228571428571,13.59,34.5941666666667,31.4668888888889,13.085,11.3766666666667,35.0233333333333,40.8385714285714,35.9775
"AT1G03475",86.7385714285714,80.81,90.9742857142857,110.47,90.8691666666667,101.714,87.605,72.67,125.438888888889,129.398571428571,121.0325
"AT2G30520",63.5471428571429,74.235,62.7857142857143,82.95,88.4975,76.3591111111111,43.46,65.9866666666667,119.833333333333,123.69,110.7075
