"","aerial","carpel","dark","flower","leaf","light","pollen","RAM","receptacle","root","SAM"
"AT2G28650",1.27,0.955,0.718571428571429,0.836666666666667,2.19625,1.83733333333333,0.805,1.34,1.29444444444444,1.34714285714286,1.3525
"AT5G03780",3.58428571428571,4.225,2.33714285714286,2.02,4.58916666666667,4.494,2.8,4.10666666666667,3.47888888888889,3.55285714285714,3.6375
"AT3G61800",3.75571428571429,3.515,3.08428571428571,2.3,5.18166666666667,4.79777777777778,4.525,5.16,4.11333333333333,4.09571428571429,4.61
"AT4G19865",1.89428571428571,1.715,1.98571428571429,1.63333333333333,3.66416666666667,3.51955555555556,2.795,2.81,2.86111111111111,3.01714285714286,3.23
"AT1G22130",0.0828571428571429,0.08,0.06,0.14,1.11875,0.648222222222222,0,0,0.08,0.0757142857142857,0.1025
"AT1G07795",0.782857142857143,0.38,0.378571428571429,0.46,1.73333333333333,1.01933333333333,0.08,1.38,0.81,0.981428571428571,0.81
"AT3G05550",0.904285714285714,0.155,0.657142857142857,0.786666666666667,2.00875,1.73933333333333,0.785,1.29333333333333,1.07222222222222,1.22857142857143,1.1175
"AT3G58520",2.57571428571429,1.285,2.42,2.88,3.6975,3.64333333333333,3,2.24,2.53333333333333,2.77285714285714,2.82
"AT5G21140",1.73857142857143,1.55,1.43428571428571,1.57666666666667,3.08916666666667,2.91044444444444,1.555,2.06666666666667,2.32111111111111,2.51,2.6075
"AT3G17730",1.68857142857143,0.775,1.04428571428571,1.05666666666667,2.73875,2.36422222222222,1.48,1.90666666666667,1.94555555555556,2.21714285714286,2.255
"AT1G79250",0.428571428571429,0,0.33,0.62,1.40166666666667,0.758,0.18,0.54,0.382222222222222,0.478571428571429,0.455
"AT3G19500",1.03285714285714,0.88,0.577142857142857,0.7,2.01875,1.91044444444444,0.74,0.836666666666667,0.977777777777778,1.15,1.2025
"AT1G60700",2.43714285714286,2.26,2.42714285714286,2.30666666666667,4.10208333333333,4.04711111111111,2.955,3.58,3.40666666666667,3.29285714285714,3.4075
"AT3G13090",0.65,0.21,0.4,0.566666666666667,1.59208333333333,0.987777777777778,0.41,0.71,0.625555555555556,0.747142857142857,0.82
"AT2G12475",0,0,0,0,1.06666666666667,0.805777777777778,0,0,0,0,0
"AT2G10970",0,0,0,0,1.0275,0.569555555555555,0,0,0,0,0
"AT1G09600",0.415714285714286,0.22,0.31,0.34,1.45708333333333,1.12288888888889,0.515,0.33,0.417777777777778,0.504285714285714,0.5875
"AT2G37925",1.28285714285714,0.355,0.841428571428571,0.666666666666667,2.99083333333333,2.44822222222222,0.945,2.70333333333333,2.53111111111111,2.71285714285714,2.9225
"AT4G01220",7.23714285714286,5.42,6.75428571428571,7.17666666666667,8.79625,8.772,8.075,8.79333333333333,7.72,7.76857142857143,8.035
"AT1G77980",0,0,0,0,1.02458333333333,0.561777777777778,0,0,0,0,0
"AT3G08620",7.57571428571429,6.855,6.39857142857143,7.01,8.41875,8.24533333333333,7.23,7.64333333333333,7.08333333333333,7.16285714285714,8.295
"AT5G23160",0.568571428571429,0.105,0.262857142857143,0.406666666666667,1.47416666666667,0.863555555555556,0.18,0.446666666666667,0.714444444444444,0.844285714285714,0.605
"AT4G01200",2.50428571428571,1.96,2.44714285714286,2.99,3.57208333333333,2.76466666666667,2.35,3.28333333333333,2.62555555555556,2.62428571428571,2.1875
"AT4G18422",1.25142857142857,1.65,0.0214285714285714,0,1.9175,1.11577777777778,0.075,1.74666666666667,0.85,1.09285714285714,0.6025
"AT1G13610",0.46,0.19,0.111428571428571,0.1,1.45916666666667,0.787555555555556,0.24,0.833333333333333,0.603333333333333,0.775714285714286,0.7325
"AT2G36660",0.287142857142857,0.245,0.24,0.11,1.48583333333333,1.06688888888889,0.52,0.35,0.58,0.708571428571429,0.9475
"AT3G42880",0,0,0,0,1.01625,0.593111111111111,0,0,0,0,0
