"","EdgeCount","degree_in","degree_out","BetweennessCentrality","eigenvector_centrality","ClusteringCoefficient","pagerank"
"AT1G02050",0.00093069873997709,0,26,3.53202996412734e-08,0.0220432232127295,0.316923076923077,8.51331424974066e-06
"AT1G02060",0.00110967926689576,0,31,4.84710527279409e-08,0.0278523590157004,0.305376344086021,8.51331424974066e-06
"AT1G02065",0.00304266895761741,0,85,3.02049802574871e-07,0.051934684656834,0.307563025210084,8.51331424974066e-06
"AT1G02070",0.00103808705612829,0,29,1.75505489485587e-08,0.0282091892715599,0.527093596059113,8.51331424974066e-06
"AT1G02074",3.57961053837343e-05,0,1,0,0.000962793767491304,0,8.51331424974066e-06
"AT1G02080",0.0040807560137457,0,114,1.40134432714247e-06,0.0899056098416231,0.340164570718832,8.51331424974066e-06
"AT1G02090",0.000680126002290951,0,19,1.74997596728005e-08,0.0161174599119722,0.426900584795322,8.51331424974066e-06
"AT1G02100",0.00254152348224513,0,71,4.19778149005949e-07,0.0590047122307123,0.335211267605634,8.51331424974066e-06
"AT1G02110",0.00286368843069874,0,80,3.06649094308267e-07,0.054574992043015,0.345253164556962,8.51331424974066e-06
"AT1G02120",0.00246993127147766,0,69,2.67001793521198e-07,0.0581575471073239,0.341005967604433,8.51331424974066e-06
"AT1G02130",0.000966494845360825,0,27,7.5993460828068e-08,0.0210151620909742,0.393162393162393,8.51331424974066e-06
"AT1G02136",0.000501145475372279,0,14,2.6469563959549e-08,0.0107143266689615,0.351648351648352,8.51331424974066e-06
"AT1G02140",0.000608533791523482,0,17,2.80560840684044e-08,0.0120598588325837,0.294117647058824,8.51331424974066e-06
"AT1G02145",0.00189719358533792,0,53,2.43538698193066e-07,0.0453947199840078,0.327285921625544,8.51331424974066e-06
"AT1G02150",0.000680126002290951,0,19,2.2253688083635e-08,0.017115631779845,0.385964912280702,8.51331424974066e-06
"AT1G02160",0.000787514318442154,0,22,2.23055213878752e-08,0.0174613970037154,0.480519480519481,8.51331424974066e-06
"AT1G02170",0.00132445589919817,0,37,4.20892347821494e-08,0.0320245604031156,0.466966966966967,8.51331424974066e-06
"AT1G02180",0.00107388316151203,0,30,1.7559707523863e-08,0.0282208954323675,0.517241379310345,8.51331424974066e-06
"AT1G02190",0.00121706758304696,0,34,1.97443320574137e-07,0.0277323770079699,0.327985739750446,8.51331424974066e-06
"AT1G02205",0.00232674684994273,0,65,3.59923038888417e-07,0.0424527551564327,0.327403846153846,8.51331424974066e-06
"AT1G02210",0.000322164948453608,0,9,9.64543280986285e-09,0.0047709674621656,0.222222222222222,8.51331424974066e-06
"AT1G02220",0.000859106529209622,0,24,5.08815325819641e-08,0.0192346665506615,0.27536231884058,8.51331424974066e-06
"AT1G02228",0.000143184421534937,0,4,3.23368919527034e-10,0.00331606255010887,0.666666666666667,8.51331424974066e-06
"AT1G02230",0.13448596792669,3728,29,0.00315958204672496,0.327823861023655,0.00616890993246625,0.00276692110810083
"AT1G02250",0.148947594501718,4157,4,0.00323497266327972,0.363537818066851,0.00540891231292963,0.00389018988772351
"AT1G02260",0.00257731958762887,0,72,2.11982395465781e-07,0.0629927975947685,0.365805946791862,8.51331424974066e-06
