"","x"
"AT1G62390",0.000184212866866503
"AT1G62400",5.11104350207041e-08
"AT1G62410",0.140989921578076
"AT1G62421",0.386465707736689
"AT1G62422",5.95561290898074e-06
"AT1G62420",2.49253577597047e-11
"AT1G62430",7.12640685289903e-06
"AT1G62440",0.0506644751336036
"AT1G62450",0.154953988909195
"AT1G62480",0.0269034894819378
"AT1G62490",0.134259974210357
"AT1G62500",0.0780535476364295
"AT1G62510",1.04675303754049e-06
"AT1G62520",1.77011998012968e-10
"AT1G62530",0.00159760591080503
"AT1G62540",0.00943311645961208
"AT1G62560",0.000643212876045536
"AT1G62570",0.00119700238665671
"AT1G62580",8.70159543924913e-06
"AT1G62640",0.00545091573976946
"AT1G62660",0.00701811177187261
"AT1G62680",0.033031102652885
"AT1G62690",3.17872961523893e-08
"AT1G62700",0.00687345688251208
"AT1G62710",1.3827308945221e-07
"AT1G62720",3.84128434920141e-06
"AT1G62730",0.162573879950752
"AT1G62740",0.0777419080856235
"AT1G62750",0.000150662612008198
"AT1G62760",0.0196837808737383
"AT1G62770",0.158886561203753
"AT1G62780",1.62607021345591e-06
"AT1G62790",1.02775280970737e-06
"AT1G62800",0.183083876358576
"AT1G62810",0.0102908894771675
"AT1G62820",0.0472989922876037
"AT1G62830",0.0183778821592184
"AT1G62840",0.000444822098246793
"AT1G62850",0.00689015767214321
"AT1G62870",0.0363015486013287
"AT1G62880",0.0225861218227979
"AT1G62886",0.0326788414784448
"AT1G62914",0.140425861683178
"AT1G62920",0.0142393274102234
"AT1G62930",0.44835002566262
"AT1G62935",0.0158659670770645
"AT1G62940",5.66986042366739e-06
"AT1G62950",0.18616463646171
"AT1G62960",1.41248489297397e-07
"AT1G62970",0.00549618577741208
"AT1G62975",0.00227590589063914
"AT1G62980",0.150374682288469
"AT1G62981",4.22891363217073e-06
"AT1G62990",0.00111842883606406
"AT1G63000",0.000241134306259502
"AT1G63010",0.0083568205313558
"AT1G63020",0.0571998676324441
"AT1G63050",0.0682096317076177
"AT1G63057",0.11478100230118
"AT1G63055",0.0902086734053093
"AT1G63060",0.177358153306275
"AT1G63070",0.0184505453276878
"AT1G63080",0.147252237296373
"AT1G63090",1.3273674778776e-05
"AT1G63100",0.000735391334327706
"AT1G63105",9.87397072647887e-11
"AT1G63110",0.0119832153128076
"AT1G63120",0.000103311829429912
"AT1G63130",0.0248763157471059
"AT1G63140",0.0108525035335761
"AT1G63160",0.0427929432966561
"AT1G63170",0.139457337503887
"AT1G63180",0.000214059435659311
"AT1G63190",0.000564373043452146
"AT1G63200",0.0781338315354208
"AT1G63205",0.000218805061602185
"AT1G63206",0.141281048561429
"AT1G63210",0.0954632741841752
"AT1G63220",0.00322103503938552
"AT1G63230",0.00251110625524187
"AT1G63240",0.00123563044204058
"AT1G63245",0.0393845891891911
"AT1G63250",0.334462843562191
"AT1G63260",0.0138280585746411
"AT1G63270",0.21242466728293
"AT1G63280",0.022051524822116
"AT1G63290",0.0666646358574475
"AT1G63295",3.31588439444934e-07
"AT1G63300",0.0037356659330546
"AT1G63310",0.00103727920761026
"AT1G63340",3.83398760660379e-11
"AT1G63350",1.28817233090989e-05
"AT1G63360",0.200287203100193
"AT1G63410",0.00390697893620746
"AT1G63420",0.0276830473469436
"AT1G63430",0.0177879866286502
"AT1G63440",0.014803784182534
"AT1G63450",0.0995571884206106
"AT1G63460",0.0291560898500397
"AT1G63470",0.0333638018942411
"AT1G63480",0.0170172636914529
"AT1G63490",0.17748212494992
"AT1G63500",0.000231347960686739
"AT1G63520",0.0783158535528992
"AT1G63522",0.0128900127458806
"AT1G63530",0.00885491358854978
"AT1G63535",0
"AT1G63540",0.031835455430765
"AT1G63550",0.0151947573700371
"AT1G63570",1.96518784809454e-07
"AT1G63580",8.71591315492961e-06
"AT1G63590",0.0485604773830074
"AT1G63600",0.032332879356282
"AT1G63610",0.189924023383312
"AT1G63630",0.0533161310380329
"AT1G63640",0.0232055512830157
"AT1G63650",0.0247138292639327
"AT1G63660",0.0328299701618316
"AT1G63670",0.00148166749761872
"AT1G63680",0.0709500656080975
"AT1G63690",0.00263014984510636
"AT1G63700",0.00963160622179538
"AT1G63710",0.0266539744089038
"AT1G63720",0.0241743664778326
"AT1G63730",0.00262392154808383
"AT1G63740",0.000186904139860762
"AT1G63750",1.23643241174202e-06
"AT1G63770",0.118800067340529
"AT1G63800",0.0815679002748833
"AT1G63810",0.0174572573656052
"AT1G63820",2.37315976161595e-07
"AT1G63830",8.45732440698257e-07
"AT1G63840",0.00142908786706025
"AT1G63850",1.24180424224746e-06
"AT1G63855",0.0389193568822933
"AT1G63860",0.000454045413710311
"AT1G63870",3.60980487527265e-06
"AT1G63880",1.69285664425356e-05
"AT1G63900",0.00630952092171517
"AT1G63910",0.00691930738837681
"AT1G63930",0.0025931654842864
"AT1G63940",0.107728699129071
"AT1G63950",0.0676297775208751
"AT1G63960",0.0369227498931494
"AT1G63970",0.294871603369861
"AT1G63980",0.00353740804810012
"AT1G63990",0.00114867556453235
"AT1G64000",0.211262485781561
"AT1G64010",0.0313669528352046
"AT1G64020",0.000313094748190111
"AT1G64030",4.52895694763637e-05
"AT1G64040",0.00517801382280414
"AT1G64050",0.00623670935947273
"AT1G64060",0.00636576283922749
"AT1G64065",2.03979358070742e-06
"AT1G64070",0.00158550911622824
"AT1G64080",0.55125313248077
"AT1G64090",0.081234049902317
"AT1G64100",0.0741332021181191
"AT1G64105",0.002497959359285
"AT1G64107",0.722303435467724
"AT1G64110",0.342238316817579
"AT1G64130",0.0657476599378495
"AT1G64140",0.000939229006654963
"AT1G64150",3.89282088161613e-06
"AT1G64160",0.232657138280879
"AT1G64170",0.068906422523856
"AT1G64180",8.04645445768736e-11
"AT1G64185",0.0304428979057572
"AT1G64190",0.157056517951719
"AT1G64195",0.0190347324220081
"AT1G64200",0.0608657350967112
"AT1G64210",0.0263019777662393
"AT1G64220",0.0562368503658678
"AT1G64230",0.0050484470324588
"AT1G64235",0.106014119826743
"AT1G64255",3.65981678203681e-06
"AT1G64260",0.047193793285016
"AT1G64280",1.48899162477106e-08
"AT1G64290",0.453037429437146
"AT1G64295",0.000322130034414372
"AT1G64300",0.00150139848509758
"AT1G64310",0.0672189578836898
"AT1G64320",0.101464181082822
"AT1G64330",0.00684518324752476
"AT1G64340",0.268479707150599
"AT1G64350",0.00734414712044404
"AT1G64355",1.8083626417324e-05
"AT1G64360",0.00111042206188166
"AT1G64370",0.00801519266755726
"AT1G64380",1.34658965268364e-06
"AT1G64385",0.00776273209477004
"AT1G64390",0.00184244742896136
"AT1G64400",2.65279999405368e-08
"AT1G64405",0.00176167797616287
"AT1G64430",0.00573511875285499
"AT1G64440",0.090009089245027
"AT1G64450",1.36733602852492e-05
"AT1G64460",0.0965440739995767
"AT1G64480",0.00894092207684231
"AT1G64490",0.000581686142066358
"AT1G64500",0.000532959895449687
"AT1G64510",0.0911833989669442
"AT1G64520",0.687101127051079
"AT1G64530",0.00108349201263618
"AT1G64540",0.0242715228596855
"AT1G64550",0.0615946311920953
"AT1G64561",0.131931473561784
"AT1G64570",0.08010021186578
"AT1G64580",0.0542995508140591
"AT1G64583",0.0536992165887214
"AT1G64590",0.202227984177052
"AT1G64600",0.0591945105645917
"AT1G64610",0.00242058630698912
"AT1G64625",0.0790876964577961
"AT1G64630",0.0329838875223451
"AT1G64640",5.96956332372895e-05
"AT1G64650",0.000109504887859029
"AT1G64660",2.18330837334288e-07
"AT1G64670",0.0340675196099348
"AT1G64680",0.00218537425197508
"AT1G64690",0.150979865673814
"AT1G64700",0.00754110887780939
"AT1G64710",1.52533784750802e-05
"AT1G64720",0.082787140850086
"AT1G64740",0.00256929257076199
"AT1G64750",0.0351737132133221
"AT1G64760",0.0155708838527694
"AT1G64770",0.000110910347856512
"AT1G64780",0.00383273498909477
"AT1G64790",0.00109021232977058
"AT1G64810",7.851181872362e-05
"AT1G64820",0.00680860259610262
"AT1G64830",0.998142490872219
"AT1G64840",0.00672613310283924
"AT1G64850",0.000248559446953255
"AT1G64860",0.00378239660111988
"AT1G64870",5.62444221420881e-05
"AT1G64880",0.00337981857773304
"AT1G64890",0.0105355043860069
"AT1G64900",2.65111286447482e-08
"AT1G64910",0.268542819853273
"AT1G64920",0.00993820510048584
"AT1G64930",0.0185994638346474
"AT1G64940",0.261986662357075
"AT1G64950",0.00281835088698552
"AT1G64960",0.00325105263240565
"AT1G64970",0.000107945495595164
"AT1G64980",9.28841891411818e-05
"AT1G64990",0.231027086996509
"AT1G65000",0.0194422077779065
"AT1G65010",0.00448137222742869
"AT1G65020",0.380050212927418
"AT1G65030",0.00116312533763956
"AT1G65032",0.0805182228217095
"AT1G65040",0.65783903815036
"AT1G65050",0.803179137787422
"AT1G65060",0.00320954916460525
"AT1G65070",5.87811277067042e-05
"AT1G65080",0.113186321936864
"AT1G65090",0.320469522211894
"AT1G65110",0.145577364536677
"AT1G65113",5.00767264020703
"AT1G65120",0.165491898463608
"AT1G65130",1.57696858489638e-05
"AT1G65140",6.25160285730159e-10
"AT1G65150",0.294161120148379
"AT1G65160",0.0120388934119666
"AT1G65170",0
"AT1G65180",0.0170076444549381
"AT1G65190",0.11093295376237
"AT1G65200",7.13451778400354e-07
"AT1G65210",0.570367016747488
"AT1G65220",0.155358799759014
"AT1G65230",0.000698861771908586
"AT1G65240",0.0164133524915082
"AT1G65250",0.00253346438190441
"AT1G65260",0.0350809790320834
"AT1G65270",0.0435329359475648
"AT1G65280",0.420625210437789
"AT1G65290",0.00645065346185414
"AT1G65295",0.000580412596650073
"AT1G65300",0.0014199926155772
"AT1G65310",0.0146620225369164
"AT1G65320",9.1541131090424e-05
"AT1G65330",9.2807173435973e-05
"AT1G65340",0.000267008255434021
"AT1G65342",7.0020424668191
"AT1G65350",0.143785431076881
"AT1G65352",0.00317472230004483
"AT1G65360",5.46753577840965e-06
"AT1G65370",1.21828473854687
"AT1G65380",0.373665628237728
"AT1G65390",0.0318973179291976
"AT1G65410",0.0421811030847228
"AT1G65420",0.00160694982009751
"AT1G65430",0.000196921715567258
"AT1G65440",0.0832373167058143
"AT1G65450",0.170961585230889
"AT1G65470",0.000177059412762431
"AT1G65480",1.75460829788525
"AT1G65481",1.62095578843882e-06
"AT1G65483",6.42406510605049e-11
"AT1G65484",0.0120953551028795
"AT1G65486",0.00019503432573695
"AT1G65490",0.154030142645951
"AT1G65500",1.32897960998466e-07
"AT1G65510",0.0411028600631167
"AT1G65520",0.00433269795944175
"AT1G65540",0.0239685754562611
"AT1G65541",0.233857097901346
"AT1G65550",0.221796285526992
"AT1G65560",0.121608624376252
"AT1G65570",0.0280254721639803
"AT1G65580",0.122375535621069
"AT1G65590",0.012649713366043
"AT1G65610",0.00268711618072604
"AT1G65620",0.0315286359105786
"AT1G65630",6.77698102158906e-06
"AT1G65640",0
"AT1G65650",0.163716864827211
"AT1G65660",0.00615349885949383
"AT1G65670",0.142026972681172
"AT1G65680",0.0334204064841942
"AT1G65681",0.256218792695155
"AT1G65690",0.00167578364908398
"AT1G65700",8.94929448896495e-05
"AT1G65710",0.0063999444193086
"AT1G65720",0.00232570090527348
"AT1G65730",0.0110066884878726
"AT1G65740",0.000793934963902697
"AT1G65760",0.00161032615266784
"AT1G65770",0.10111438290606
"AT1G65780",0.07365648077444
"AT1G65790",0.00991491871603231
"AT1G65800",0.0746130230818244
"AT1G65810",0.138569493156405
"AT1G65820",0.150780886220615
"AT1G65840",0.00666103593596783
"AT1G65845",0.00596399673523027
"AT1G65850",0.0514591255169717
"AT1G65860",0.000344892014247138
"AT1G65870",3.90736007679194e-05
"AT1G65880",0.00014222084474211
"AT1G65890",6.01772540556259e-05
"AT1G65900",0.00450986365963964
"AT1G65920",0.117783258043391
"AT1G65930",2.19072764645427e-05
"AT1G65950",0.00186165382341508
"AT1G65960",1.12604705544139e-05
"AT1G65980",0.00356254667903876
"AT1G65985",0.00884973936870878
"AT1G65990",0.202639763009724
"AT1G66000",0.0139409157154043
"AT1G66020",0.0383860885623973
"AT1G66030",2.14169003457581e-05
"AT1G66040",0.00145587310326625
"AT1G66045",0.0847820209572769
"AT1G66050",1.42686415897e-05
"AT1G66060",0.0026060391073766
"AT1G66070",0.0555106697723103
"AT1G66080",0.000327098515118185
"AT1G66090",0.00576116151141559
"AT1G66100",0.00736740816616092
"AT1G66110",1.22151489710874e-07
"AT1G66120",0.265296142337479
"AT1G66130",2.1851830992053e-07
"AT1G66140",0.00236892594064773
"AT1G66145",1.48270596320777
"AT1G66150",7.25440209629061e-06
"AT1G66160",0.001610803243852
"AT1G66170",1.38415502048295e-05
"AT1G66180",0.0980634091533465
"AT1G66190",6.61973068490614e-07
"AT1G66200",0.0101369167047195
"AT1G66210",0.0593355715955377
"AT1G66220",0.307139932392235
"AT1G66230",1.42608904975718e-07
"AT1G66235",0.049892425813712
"AT1G66240",0.00028499017782999
"AT1G66245",0.282847352822736
"AT1G66250",3.2189465624647e-05
"AT1G66260",0.00713299261464828
"AT1G66270",0.00209289968782273
"AT1G66280",0.102455553807143
"AT1G66290",0.00863121757305162
"AT1G66300",2.50412259719546e-06
"AT1G66310",9.91066238516418e-05
"AT1G66320",0.000244138476214093
"AT1G66330",0.00309573429137792
"AT1G66340",0.0908102317585513
"AT1G66345",0.00516586135674756
"AT1G66350",0.0249256633280644
"AT1G66360",0.137250213119926
"AT1G66370",1.04915766150264e-05
"AT1G66380",0.00731358415708544
"AT1G66390",0.0113969063803694
"AT1G66400",0.100579523778798
"AT1G66410",0.000305641252540596
"AT1G66420",0.000113443047527523
"AT1G66430",0.0014926813480147
"AT1G66440",0.150913632406354
"AT1G66450",0.000133371577182649
"AT1G66460",6.91308110277791e-06
"AT1G66470",0.00345240668371786
"AT1G66480",0.00412579373081409
"AT1G66490",0.00454844082100889
"AT1G66500",0.0771720416550899
"AT1G66510",0.0819353226982372
"AT1G66520",0.0474510243131229
"AT1G66530",0.0478175584680385
"AT1G66540",6.42035629872475e-06
"AT1G66550",0.00128033400487633
"AT1G66560",0.554209069387974
"AT1G66570",0.000556615314121936
"AT1G66580",0.119190853061672
"AT1G66600",0.00633331907891052
"AT1G66610",0.0108702713727263
"AT1G66620",0.0010829525294485
"AT1G66630",0.0141531265720348
"AT1G66650",0.0062828394181933
"AT1G66660",0.0697666469068808
"AT1G66670",0.00888278373681753
"AT1G66680",0.0181398943388228
"AT1G66690",0.00129394234845361
"AT1G66700",0.479489922311109
"AT1G66720",0.00566413717995394
"AT1G66730",0.341554279582516
"AT1G66740",0.38231527115508
"AT1G66750",0.028575994965119
"AT1G66760",0.000615323325649068
"AT1G66770",0
"AT1G66780",0.010965380347048
"AT1G66800",0.00550170757793501
"AT1G66810",2.8988423704255e-06
"AT1G66820",2.89232424712706e-10
"AT1G66830",0.0349271084520384
"AT1G66840",0.0609114262966116
"AT1G66850",0.0250503749490698
"AT1G66852",0
"AT1G66855",0.0025191466387727
"AT1G66860",2.34480096833461e-05
"AT1G66870",0.620955452725308
"AT1G66880",4.0927120025581e-06
"AT1G66890",0.000100179567132679
"AT1G66900",4.7835571439123e-05
"AT1G66910",0.000101137588564588
"AT1G66920",6.26773576713847e-05
"AT1G66930",3.98198231042083e-08
"AT1G66940",2.05114247708851e-05
"AT1G66950",0.0400268162440606
"AT1G66960",6.12199628128472e-10
"AT1G66970",7.10210505417532e-05
"AT1G66980",4.71916521665341e-06
"AT1G67000",1.97719515722554e-07
"AT1G67020",0.0159436430412958
"AT1G67025",1.44039404626661e-07
"AT1G67030",0.0311825019617035
"AT1G67035",0.00168637239369445
"AT1G67040",0.137958339646482
"AT1G67050",1.92977849639439e-05
"AT1G67060",0.00416219594393689
"AT1G67070",0.00296839542218698
"AT1G67080",1.49959695145523e-08
"AT1G67090",0.000635714033536376
"AT1G67100",0.216748716901854
"AT1G67110",0.0107714484421227
"AT1G67120",0.00659272354326367
"AT1G67130",0.0108635469250635
"AT1G67140",0.0283665938476954
"AT1G67148",0.00282830435638967
"AT1G67150",0.0306322048585272
"AT1G67160",0.0790760526778013
"AT1G67170",0.292644191593937
"AT1G67180",0.0989620606776463
"AT1G67190",0.00364711438391692
"AT1G67210",0.218556865216211
"AT1G67220",0.00706696198527488
"AT1G67230",0.0233311275299415
"AT1G67250",0.00129736127903126
"AT1G67260",1.40011123461814e-05
"AT1G67265",0.225600336318178
"AT1G67270",0.0218100909276584
"AT1G67280",0.00295236345530931
"AT1G67290",0.445340608197421
"AT1G67300",0.0915586680465187
"AT1G67310",0.000459408404532731
"AT1G67320",0.159856087823314
"AT1G67325",1.24825496004151e-05
"AT1G67330",0.00069757787003396
"AT1G67340",0.0039726778519213
"AT1G67350",0.0146812173075117
"AT1G67360",0.329439261245536
"AT1G67370",0.00269608160454494
"AT1G67390",0.000621770200294058
"AT1G67400",0.00376991268148858
"AT1G67410",0.0451991602636367
"AT1G67420",0.0658707532881724
"AT1G67430",3.06376375224332e-05
"AT1G67440",0.00461548906527996
"AT1G67450",0
"AT1G67455",0.000623243151866013
"AT1G67460",8.70679891359633e-10
"AT1G67470",0.00122538986795742
"AT1G67480",0.00656432665740398
"AT1G67490",0.000201573473486457
"AT1G67500",0.135948311036322
"AT1G67510",3.18165786689886e-05
"AT1G67520",1.10259008093508e-05
"AT1G67530",6.0045549488424e-06
"AT1G67540",0.243726219910172
"AT1G67550",0.0461598092058372
"AT1G67560",0.0809167217039997
"AT1G67570",9.37578098092988e-05
"AT1G67580",0.0228266928225081
"AT1G67590",4.23705646908678e-06
"AT1G67600",0.0242290670418949
"AT1G67620",0.000376391028594189
"AT1G67623",0.0551721957590367
"AT1G67630",1.92358032429614e-05
"AT1G67635",4.93962762021748e-11
"AT1G67640",3.61034239628882e-07
"AT1G67650",0.0269854141911087
"AT1G67660",0.0203740780103908
"AT1G67680",0.16479827593231
"AT1G67690",0.0105704308303111
"AT1G67700",0.000756048986842326
"AT1G67710",0.0182431709841997
"AT1G67720",0.05800106157146
"AT1G67730",0.123626129540543
"AT1G67740",0.00105534333520622
"AT1G67750",0.323269337349058
"AT1G67760",0.00704033055932743
"AT1G67770",0.00053691281766803
"AT1G67775",0.702123247388455
"AT1G67780",0.0260374169552867
"AT1G67785",0.00110019118040651
"AT1G67790",0.0051860916933536
"AT1G67800",0.000228237193496167
"AT1G67810",0.00191628793464307
"AT1G67820",5.03553742890251e-08
"AT1G67830",0.235266859054464
"AT1G67840",0.00292603601476054
"AT1G67850",0.0136252252291611
"AT1G67855",1.13891895437425e-12
"AT1G67856",8.22767527702768e-07
"AT1G67860",9.24319258628221e-05
"AT1G67865",0.000290693711028951
"AT1G67870",6.42987574915628e-06
"AT1G67880",0.01907441155098
"AT1G67890",0.0914328147266131
"AT1G67900",0.000733486690622799
"AT1G67910",0.0106073413848093
"AT1G67920",0.0151202340203484
"AT1G67930",0.00124278970981535
"AT1G67940",8.99654345062634e-05
"AT1G67950",0.00805447259368918
"AT1G67960",0.590355922373663
"AT1G67970",0.000125103236270073
"AT1G67980",0.151083830473371
"AT1G67990",0.0256001946817124
"AT1G68000",0.00494344760489171
"AT1G68010",0.0399598604758256
"AT1G68020",0.0109509896084761
"AT1G68030",0.0289757317593483
"AT1G68040",0.0192794737010323
"AT1G68050",1.5888363080157e-07
"AT1G68060",0.000461475315722919
"AT1G68070",0.0064001632397261
"AT1G68080",0.061159075234785
"AT1G68090",0.205097307360539
"AT1G68100",0.0169012773735389
"AT1G68110",2.0418247771094e-05
"AT1G68120",0.000548316244581998
"AT1G68130",0.00235341104601196
"AT1G68140",0.0120915472046181
"AT1G68150",0.0555361439426457
"AT1G68160",0.0361719163462705
"AT1G68170",0.48664462684531
"AT1G68180",0.00519340946716861
"AT1G68185",0.198518849961535
"AT1G68190",0.000135747120793237
"AT1G68200",3.22140633452088e-05
"AT1G68210",0.00013373255823177
"AT1G68220",0.000187538390519718
"AT1G68230",0.0492444589631553
"AT1G68238",0.00396891172374865
"AT1G68240",6.06354378721867e-06
"AT1G68250",0.433224115077506
"AT1G68260",0.00908783017581105
"AT1G68270",0.0479072122874802
"AT1G68280",0.0373733444264658
"AT1G68290",0.16236242680798
"AT1G68300",0.255657404729195
"AT1G68310",0.355465749214552
"AT1G68320",1.55090333966032
"AT1G68330",0.0136761724949513
"AT1G68340",0.00638678831435584
"AT1G68350",0.00768426608435488
"AT1G68360",0.00267185496762971
"AT1G68370",0.0546313020948596
"AT1G68380",0.0841083776827139
"AT1G68390",0.000512131223572781
"AT1G68400",0.00138210659170464
"AT1G68410",0.00055068178461729
"AT1G68420",0
"AT1G68430",5.85642854106915e-06
"AT1G68440",4.80399460812938e-07
"AT1G68450",0.112421286789081
"AT1G68460",0.0418594502598285
"AT1G68470",2.97164101349039e-06
"AT1G68480",0.00129432145480278
"AT1G68490",0.00354438202235601
"AT1G68500",8.41339548921425e-08
"AT1G68510",0.111344161112633
"AT1G68520",5.75801955679238e-05
"AT1G68526",0.0032036261341404
"AT1G68530",7.95127943902572e-06
"AT1G68540",0.00088329834815746
"AT1G68560",0.0281361324692334
"AT1G68570",0.00236348154382798
"AT1G68580",0.00511144113963451
"AT1G68585",0.000537092196158301
"AT1G68590",3.47727257654235e-05
"AT1G68600",1.808591177015e-06
"AT1G68610",0.033357378118782
"AT1G68620",0.0027315027932495
"AT1G68630",0.00930673916161046
"AT1G68640",0.0270094855497017
"AT1G68650",0.0172397859134936
"AT1G68660",9.99184734504571e-05
"AT1G68680",2.5976619673205e-06
"AT1G68690",0.0203130945798418
"AT1G68700",0.171858945712034
"AT1G68710",0.0313229666160131
"AT1G68720",0.00789144540439526
"AT1G68725",0.000155744812796549
"AT1G68730",4.12183202422367e-08
"AT1G68740",0.0188600633684029
"AT1G68750",0.307445716396515
"AT1G68760",0.000499630797790688
"AT1G68765",0.207709947077211
"AT1G68780",0.0151378839088186
"AT1G68790",0.0495105463327151
"AT1G68795",0.000553908418806475
"AT1G68800",0.0293589547022552
"AT1G68810",0.101222028073852
"AT1G68820",0.0157192730362657
"AT1G68825",0.0107176148188892
"AT1G68830",3.27677836919911e-06
"AT1G68840",8.79494533360863e-08
"AT1G68845",0.066906273899013
"AT1G68850",0.533303254962134
"AT1G68870",0.195870525023373
"AT1G68875",0.0130830784315151
"AT1G68880",0.14333072071067
"AT1G68890",6.99182065001367e-06
"AT1G68905",0.141339665620883
"AT1G68907",0.00253602025329494
"AT1G68910",0.019468822543918
"AT1G68920",0.00993530271327391
"AT1G68930",0.153456389890429
"AT1G68940",0.00241141413007423
"AT1G68935",8.62690137591036e-05
"AT1G68945",0.000204253962305861
"AT1G68960",0.0679290321132275
"AT1G68980",0.140664336583699
"AT1G68990",0.0725728844811111
"AT1G69020",0.622870823882194
"AT1G69030",0.000703302000934622
"AT1G69040",0.00524198459195727
"AT1G69050",0.000716164414559091
"AT1G69060",0.0254010933832853
"AT1G69070",0.0148778399940258
"AT1G69080",2.97218028040653e-05
"AT1G69090",0.0166452458219008
"AT1G69100",0.186783317707594
"AT1G69120",0.11353669415665
"AT1G69150",0.0162809683557884
"AT1G69160",2.47050089335847e-11
"AT1G69170",0.030972117807101
"AT1G69190",0.209057484723926
"AT1G69200",0.00352142854211808
"AT1G69210",0.73975897664047
"AT1G69220",0.329302492981363
"AT1G69230",0.00290666985417251
"AT1G69240",0.00341195952156793
"AT1G69250",0.00628248492074973
"AT1G69260",2.693903612426e-05
"AT1G69270",0.00157123529331353
"AT1G69280",0.0442965854691162
"AT1G69290",0.0564886512423744
"AT1G69295",0.00643643226633864
"AT1G69310",1.35549637844953e-06
"AT1G69320",0.000186739361592465
"AT1G69325",0.0672586557315826
"AT1G69330",0.134570816558665
"AT1G69340",0.358588720053576
"AT1G69350",0.0243341818315998
"AT1G69360",0.00430943259346725
"AT1G69370",1.54159366351995e-05
"AT1G69380",0.0134662729211017
"AT1G69390",0.0215943407481163
"AT1G69400",0.0579164833538278
"AT1G69410",0.000135354335711278
"AT1G69420",0.00275194080245818
"AT1G69430",0.038765318978544
"AT1G69440",0.0228247267566478
"AT1G69450",0.0294195154943421
"AT1G69460",0.0126058326630768
"AT1G69470",0.0633413443730354
"AT1G69480",0.223518238818663
"AT1G69485",0.00340257619391852
"AT1G69500",0.0023338895975744
"AT1G69510",0.00210705502576398
"AT1G69520",0.00118004370563077
"AT1G69523",0.000915591148840279
"AT1G69526",0.0153442291718598
"AT1G69530",1.42346252052634e-06
"AT1G69540",0.00885857315512775
"AT1G69550",0.000151465847173166
"AT1G69560",8.91012498962543e-05
"AT1G69580",0.0331750518727225
"AT1G69588",0.000319563645066614
"AT1G69600",0.000654822804357174
"AT1G69610",0.00545587989826257
"AT1G69620",0.0878726974225114
"AT1G69630",3.69552397505872e-08
"AT1G69640",0.00165756524026988
"AT1G69650",0
"AT1G69660",1.94700420203681e-05
"AT1G69670",0.14891703316987
"AT1G69680",0.0459977694543244
"AT1G69700",0.00536215280271468
"AT1G69710",0.0739885352760562
"AT1G69720",0.00286153634993582
"AT1G69730",0.00113317751172255
"AT1G69740",0.00305328455089121
"AT1G69750",0.208576639430711
"AT1G69760",0.000135711232820642
"AT1G69770",0.0754349998554286
"AT1G69790",2.91364763817694e-06
"AT1G69800",0.367180826566394
"AT1G69810",0.000186309619181759
"AT1G69818",0.934454607628472
"AT1G69820",0.225415143392158
"AT1G69825",0
"AT1G69828",0.000428360265255031
"AT1G69830",3.41221050646555e-09
"AT1G69840",0.104906496184213
"AT1G69850",0.00498984587370368
"AT1G69860",4.50785355089161e-05
"AT1G69870",0.00561962199581933
"AT1G69880",0.0223592584702707
"AT1G69890",9.67375320613647e-05
"AT1G69900",2.98015938939387e-06
"AT1G69910",0.0134294116220239
"AT1G69920",0.0179931296726099
"AT1G69930",0.159441449168525
"AT1G69935",8.4937206558837e-08
"AT1G69940",0.0896617759173757
"AT1G69960",0.00149377456151791
"AT1G69970",0.00325838551587349
"AT1G69980",0.00201580782483207
"AT1G69990",3.62273235523014e-09
"AT1G70000",4.25173885081466e-06
"AT1G70020",2.04775319040568e-05
"AT1G70030",7.96937652748874e-08
"AT1G70040",0.00428305478099735
"AT1G70060",0.0843817176694462
"AT1G70070",0.0574734978657157
"AT1G70080",0.0345465045802116
"AT1G70090",9.65418025558254e-10
"AT1G70100",0.00133258683246393
"AT1G70110",1.86371907110691e-05
"AT1G70120",0.00345138610239036
"AT1G70130",0.000109116452231337
"AT1G70140",0.00112163206922191
"AT1G70150",1.07025789251108e-07
"AT1G70160",0.00394796463606679
"AT1G70170",0.0896389692365789
"AT1G70180",0.0953972879618442
"AT1G70190",0.0917615002006388
"AT1G70200",2.86286667152758e-06
"AT1G70209",0
"AT1G70210",0.00593931331276799
"AT1G70220",1.30409547268942e-05
"AT1G70230",0.000158184301557665
"AT1G70250",2.03773310347689e-09
"AT1G70260",0.00287759571661361
"AT1G70270",0.0118091706960564
"AT1G70280",0.00164691140011244
"AT1G70290",0.000169905728265203
"AT1G70300",3.01900420343483e-05
"AT1G70310",0.000167449880059115
"AT1G70320",0.00603854895886565
"AT1G70330",7.7582602992573e-05
"AT1G70340",0.234570940946051
"AT1G70350",0.0841100018813258
"AT1G70360",0.0583776144326368
"AT1G70370",0.0249489064168944
"AT1G70380",4.79378242779826e-07
"AT1G70390",0.00154669922224158
"AT1G70400",0.000232501747672138
"AT1G70410",0.015496926941967
"AT1G70420",8.79021661261179e-06
"AT1G70430",5.53635297760485e-10
"AT1G70440",1.86645578879452
"AT1G70450",0.339663728185387
"AT1G70460",0.00322745882485609
"AT1G70470",0.0346281411470353
"AT1G70480",0.152789588250995
"AT1G70490",0.0177333602862661
"AT1G70500",0.105818613158321
"AT1G70505",0.0225582647017203
"AT1G70510",0.166820219328302
"AT1G70520",2.75532427725577e-05
"AT1G70530",0.000977699882116929
"AT1G70540",0.0915041207864965
